time,disconnect,reconnect,scanner_start,scanner_stop,scan_trigger
146.51697301864624,0,0,1,0,0
146.51965308189392,1,0,0,0,0
146.52150201797485,2,0,0,0,0
149.52536296844482,0,0,0,0,1
156.3551549911499,0,0,0,0,1
163.11884307861328,0,0,0,0,1
170.11003994941711,0,0,0,0,1
177.1779339313507,0,0,0,0,1
184.4411540031433,0,0,0,0,1
191.22346997261047,0,0,0,0,1
198.7092559337616,0,0,0,0,1
205.5332009792328,0,0,0,0,1
213.2974259853363,0,0,0,0,1
220.30282998085022,0,0,0,0,1
227.13287591934204,0,0,0,0,1
233.93705987930298,0,0,0,0,1
240.6880190372467,0,0,0,0,1
247.68538093566895,0,0,0,0,1
254.7307689189911,0,0,0,0,1
261.77295088768005,0,0,0,0,1
269.54381489753723,0,0,0,0,1
276.35177302360535,0,0,0,0,1
283.10098004341125,0,0,0,0,1
289.847580909729,0,0,0,0,1
296.6529290676117,0,0,0,0,1
303.4339499473572,0,0,0,0,1
310.1966230869293,0,0,0,0,1
316.96485805511475,0,0,0,0,1
323.7965500354767,0,0,0,0,1
330.56245589256287,0,0,0,0,1
337.3447530269623,0,0,0,0,1
344.1150760650635,0,0,0,0,1
350.93090200424194,0,0,0,0,1
357.7204439640045,0,0,0,0,1
364.50168800354004,0,0,0,0,1
371.25950598716736,0,0,0,0,1
378.13370394706726,0,0,0,0,1
384.936311006546,0,0,0,0,1
391.72037386894226,0,0,0,0,1
399.1288959980011,0,0,0,0,1
405.8727080821991,0,0,0,0,1
412.6194930076599,0,0,0,0,1
419.3769280910492,0,0,0,0,1
426.1584460735321,0,0,0,0,1
433.0767779350281,0,0,0,0,1
440.0928840637207,0,0,0,0,1
446.8490469455719,0,0,0,0,1
453.59630703926086,0,0,0,0,1
461.2537729740143,0,0,0,0,1
468.859827041626,0,0,0,0,1
475.69896697998047,0,0,0,0,1
482.5907070636749,0,0,0,0,1
489.2534830570221,0,0,0,0,1
495.9846770763397,0,0,0,0,1
502.79259395599365,0,0,0,0,1
509.968003988266,0,0,0,0,1
517.1256608963013,0,0,0,0,1
523.958025932312,0,0,0,0,1
530.7416219711304,0,0,0,0,1
537.6045498847961,0,0,0,0,1
544.4138009548187,0,0,0,0,1
551.3652310371399,0,0,0,0,1
558.1048579216003,0,0,0,0,1
564.9098839759827,0,0,0,0,1
571.7273559570312,0,0,0,0,1
578.4764730930328,0,0,0,0,1
585.3290820121765,0,0,0,0,1
592.2519860267639,0,0,0,0,1
599.028902053833,0,0,0,0,1
599.9039919376373,0,1,0,0,0
603.7210490703583,0,2,0,0,0
603.7212400436401,0,0,0,1,0
