time,SSID,signal,signal_avg,rx_bitrate,tx_bitrate
4.420039892196655,ap1-ssid,-57.0,-57.0,NaN,36.0 MBit/s
5.4264280796051025,ap1-ssid,-57.0,-57.0,NaN,36.0 MBit/s
6.429296016693115,ap1-ssid,-62.0,-58.666666666666664,NaN,36.0 MBit/s
7.4337780475616455,ap1-ssid,-60.0,-59.0,NaN,36.0 MBit/s
8.443324089050293,ap1-ssid,-58.0,-58.8,NaN,36.0 MBit/s
9.44685697555542,ap1-ssid,-58.0,-59.0,NaN,36.0 MBit/s
10.449793100357056,ap1-ssid,-60.0,-59.6,NaN,36.0 MBit/s
11.452528953552246,ap1-ssid,-61.0,-59.4,NaN,36.0 MBit/s
12.456475019454956,ap1-ssid,-62.0,-59.8,NaN,36.0 MBit/s
13.458539009094238,ap1-ssid,-57.0,-59.6,NaN,36.0 MBit/s
14.485895872116089,ap1-ssid,-65.0,-61.0,NaN,36.0 MBit/s
15.489333868026733,ap1-ssid,-67.0,-62.4,NaN,36.0 MBit/s
16.49250292778015,ap1-ssid,-63.0,-62.8,24.0 MBit/s,36.0 MBit/s
17.494390964508057,ap1-ssid,-60.0,-62.4,24.0 MBit/s,36.0 MBit/s
18.499656915664673,ap1-ssid,-63.0,-63.6,24.0 MBit/s,36.0 MBit/s
19.502398014068604,ap1-ssid,-62.0,-63.0,24.0 MBit/s,36.0 MBit/s
20.505440950393677,ap1-ssid,-63.0,-62.2,24.0 MBit/s,54.0 MBit/s
21.50855803489685,ap1-ssid,-60.0,-61.6,24.0 MBit/s,54.0 MBit/s
22.511241912841797,ap1-ssid,-60.0,-61.6,24.0 MBit/s,48.0 MBit/s
23.513701915740967,ap1-ssid,-64.0,-61.8,24.0 MBit/s,5.5 MBit/s
24.522491931915283,ap1-ssid,-63.0,-62.0,24.0 MBit/s,54.0 MBit/s
25.525502920150757,ap1-ssid,-64.0,-62.2,24.0 MBit/s,2.0 MBit/s
26.532984972000122,ap1-ssid,-70.0,-64.2,24.0 MBit/s,54.0 MBit/s
27.54226303100586,ap1-ssid,-64.0,-65.0,24.0 MBit/s,54.0 MBit/s
28.54657292366028,ap1-ssid,-68.0,-65.8,24.0 MBit/s,54.0 MBit/s
29.549103021621704,ap1-ssid,-67.0,-66.6,24.0 MBit/s,54.0 MBit/s
30.552125930786133,ap1-ssid,-62.0,-66.2,24.0 MBit/s,54.0 MBit/s
31.554900884628296,ap1-ssid,-64.0,-65.0,24.0 MBit/s,54.0 MBit/s
32.55825400352478,ap1-ssid,-66.0,-65.4,24.0 MBit/s,54.0 MBit/s
33.56219291687012,ap1-ssid,-68.0,-65.4,24.0 MBit/s,54.0 MBit/s
34.56448698043823,ap1-ssid,-66.0,-65.2,24.0 MBit/s,54.0 MBit/s
35.57979607582092,ap1-ssid,-68.0,-66.4,24.0 MBit/s,54.0 MBit/s
36.59211492538452,ap1-ssid,-65.0,-66.6,24.0 MBit/s,54.0 MBit/s
37.595433950424194,ap1-ssid,-67.0,-66.8,24.0 MBit/s,54.0 MBit/s
38.599613904953,ap1-ssid,-61.0,-65.4,24.0 MBit/s,54.0 MBit/s
39.60793900489807,ap1-ssid,-68.0,-65.8,24.0 MBit/s,54.0 MBit/s
40.61542010307312,ap1-ssid,-70.0,-66.2,24.0 MBit/s,54.0 MBit/s
41.62220096588135,ap1-ssid,-69.0,-67.0,24.0 MBit/s,54.0 MBit/s
42.62517690658569,ap1-ssid,-76.0,-68.8,24.0 MBit/s,54.0 MBit/s
43.628199100494385,ap1-ssid,-69.0,-70.4,24.0 MBit/s,54.0 MBit/s
44.63559889793396,ap1-ssid,-72.0,-71.2,24.0 MBit/s,54.0 MBit/s
45.648499965667725,ap1-ssid,-71.0,-71.4,24.0 MBit/s,48.0 MBit/s
46.65148901939392,ap1-ssid,-75.0,-72.6,24.0 MBit/s,48.0 MBit/s
47.659868001937866,ap1-ssid,-71.0,-71.6,24.0 MBit/s,24.0 MBit/s
48.663357973098755,ap1-ssid,-74.0,-72.6,24.0 MBit/s,48.0 MBit/s
49.66714406013489,ap1-ssid,-76.0,-73.4,24.0 MBit/s,48.0 MBit/s
50.670490026474,ap1-ssid,-74.0,-74.0,24.0 MBit/s,48.0 MBit/s
51.67377686500549,ap1-ssid,-77.0,-74.4,24.0 MBit/s,48.0 MBit/s
52.677160024642944,ap1-ssid,-72.0,-74.6,24.0 MBit/s,36.0 MBit/s
53.68083190917969,ap1-ssid,-74.0,-74.6,24.0 MBit/s,36.0 MBit/s
54.68398308753967,ap1-ssid,-73.0,-74.0,24.0 MBit/s,36.0 MBit/s
55.68744707107544,ap1-ssid,-73.0,-73.8,24.0 MBit/s,36.0 MBit/s
56.69918608665466,ap1-ssid,-75.0,-73.4,24.0 MBit/s,6.0 MBit/s
57.70243287086487,ap1-ssid,-74.0,-73.8,24.0 MBit/s,36.0 MBit/s
58.705957889556885,ap1-ssid,-72.0,-73.4,24.0 MBit/s,36.0 MBit/s
59.71194291114807,ap1-ssid,-75.0,-73.8,24.0 MBit/s,36.0 MBit/s
60.714271068573,ap1-ssid,-72.0,-73.6,24.0 MBit/s,36.0 MBit/s
61.71876287460327,ap1-ssid,-74.0,-73.4,24.0 MBit/s,11.0 MBit/s
62.72339200973511,ap1-ssid,-77.0,-74.0,24.0 MBit/s,36.0 MBit/s
63.72963309288025,ap1-ssid,-74.0,-74.4,24.0 MBit/s,36.0 MBit/s
64.74050188064575,ap1-ssid,-74.0,-74.2,24.0 MBit/s,36.0 MBit/s
65.74412107467651,ap1-ssid,-71.0,-74.0,24.0 MBit/s,36.0 MBit/s
66.74768400192261,ap1-ssid,-76.0,-74.4,24.0 MBit/s,48.0 MBit/s
67.75052809715271,ap1-ssid,-75.0,-74.0,24.0 MBit/s,36.0 MBit/s
68.75677800178528,ap1-ssid,-76.0,-74.4,24.0 MBit/s,36.0 MBit/s
69.75984001159668,ap1-ssid,-75.0,-74.6,24.0 MBit/s,36.0 MBit/s
70.76420402526855,ap1-ssid,-77.0,-75.8,24.0 MBit/s,36.0 MBit/s
71.76845097541809,ap1-ssid,-77.0,-76.0,24.0 MBit/s,36.0 MBit/s
72.77248096466064,ap1-ssid,-78.0,-76.6,24.0 MBit/s,36.0 MBit/s
73.77678298950195,ap1-ssid,-78.0,-77.0,24.0 MBit/s,36.0 MBit/s
74.77998208999634,ap1-ssid,-77.0,-77.4,24.0 MBit/s,36.0 MBit/s
75.78217196464539,ap1-ssid,-77.0,-77.4,24.0 MBit/s,36.0 MBit/s
76.78632998466492,ap1-ssid,-73.0,-76.6,24.0 MBit/s,36.0 MBit/s
77.79341006278992,ap1-ssid,-77.0,-76.4,24.0 MBit/s,36.0 MBit/s
78.79722094535828,ap1-ssid,-78.0,-76.4,24.0 MBit/s,36.0 MBit/s
79.80042695999146,ap1-ssid,-80.0,-77.0,24.0 MBit/s,36.0 MBit/s
80.80374002456665,ap1-ssid,-78.0,-77.2,24.0 MBit/s,24.0 MBit/s
81.80680394172668,ap1-ssid,-79.0,-78.4,24.0 MBit/s,24.0 MBit/s
82.81027507781982,ap1-ssid,-82.0,-79.4,24.0 MBit/s,18.0 MBit/s
83.81395602226257,ap1-ssid,-81.0,-80.0,24.0 MBit/s,24.0 MBit/s
85.14332699775696,ap1-ssid,-80.0,-80.0,24.0 MBit/s,24.0 MBit/s
86.14958596229553,ap1-ssid,-77.0,-79.8,24.0 MBit/s,48.0 MBit/s
87.15413498878479,ap1-ssid,-74.0,-78.8,24.0 MBit/s,1.0 MBit/s
88.15831398963928,ap1-ssid,-84.0,-79.2,24.0 MBit/s,18.0 MBit/s
89.16193389892578,ap1-ssid,-80.0,-79.0,24.0 MBit/s,18.0 MBit/s
90.16470098495483,ap1-ssid,-83.0,-79.6,24.0 MBit/s,18.0 MBit/s
91.17179799079895,ap1-ssid,-80.0,-80.2,24.0 MBit/s,18.0 MBit/s
92.17672491073608,ap1-ssid,-80.0,-81.4,24.0 MBit/s,18.0 MBit/s
93.17986702919006,ap1-ssid,-86.0,-81.8,24.0 MBit/s,18.0 MBit/s
94.18261194229126,ap1-ssid,-75.0,-80.8,24.0 MBit/s,18.0 MBit/s
95.18471789360046,ap1-ssid,-79.0,-80.0,24.0 MBit/s,9.0 MBit/s
96.18790006637573,ap1-ssid,-79.0,-79.8,24.0 MBit/s,18.0 MBit/s
97.19032692909241,ap1-ssid,-81.0,-80.0,24.0 MBit/s,18.0 MBit/s
98.19245886802673,ap1-ssid,-79.0,-78.6,24.0 MBit/s,18.0 MBit/s
99.19523406028748,ap1-ssid,-85.0,-80.6,24.0 MBit/s,18.0 MBit/s
100.19835305213928,ap1-ssid,-82.0,-81.2,24.0 MBit/s,36.0 MBit/s
101.20240187644958,ap1-ssid,-80.0,-81.4,24.0 MBit/s,18.0 MBit/s
102.20702886581421,ap1-ssid,-79.0,-81.0,24.0 MBit/s,18.0 MBit/s
103.21090602874756,ap1-ssid,-78.0,-80.8,24.0 MBit/s,18.0 MBit/s
104.21392107009888,ap1-ssid,-81.0,-80.0,24.0 MBit/s,18.0 MBit/s
105.21664190292358,ap1-ssid,-79.0,-79.4,24.0 MBit/s,18.0 MBit/s
106.22096705436707,ap1-ssid,-83.0,-80.0,24.0 MBit/s,24.0 MBit/s
107.22407293319702,ap1-ssid,-80.0,-80.2,24.0 MBit/s,18.0 MBit/s
108.22819209098816,ap1-ssid,-83.0,-81.2,24.0 MBit/s,18.0 MBit/s
109.23074698448181,ap1-ssid,-80.0,-81.0,24.0 MBit/s,18.0 MBit/s
110.23344898223877,ap1-ssid,-84.0,-82.0,24.0 MBit/s,18.0 MBit/s
111.23680806159973,ap1-ssid,-80.0,-81.4,24.0 MBit/s,18.0 MBit/s
112.24084806442261,ap1-ssid,-83.0,-82.0,24.0 MBit/s,18.0 MBit/s
113.24438095092773,ap1-ssid,-80.0,-81.4,24.0 MBit/s,18.0 MBit/s
114.24761605262756,ap1-ssid,-78.0,-81.0,24.0 MBit/s,36.0 MBit/s
115.25026988983154,ap1-ssid,-85.0,-81.2,24.0 MBit/s,18.0 MBit/s
116.25351905822754,ap1-ssid,-84.0,-82.0,24.0 MBit/s,18.0 MBit/s
117.25627398490906,ap1-ssid,-84.0,-82.2,24.0 MBit/s,18.0 MBit/s
118.25933694839478,ap1-ssid,-81.0,-82.4,24.0 MBit/s,18.0 MBit/s
119.26227402687073,ap1-ssid,-88.0,-84.4,24.0 MBit/s,18.0 MBit/s
120.2653169631958,ap1-ssid,-84.0,-84.2,24.0 MBit/s,11.0 MBit/s
121.26808905601501,ap1-ssid,-87.0,-84.8,24.0 MBit/s,11.0 MBit/s
122.27297902107239,ap1-ssid,-84.0,-84.8,24.0 MBit/s,11.0 MBit/s
123.27630305290222,ap1-ssid,-88.0,-86.2,24.0 MBit/s,11.0 MBit/s
124.27933692932129,ap1-ssid,-85.0,-85.6,24.0 MBit/s,11.0 MBit/s
125.28400492668152,ap1-ssid,-87.0,-86.2,24.0 MBit/s,18.0 MBit/s
126.28821802139282,ap1-ssid,-83.0,-85.4,24.0 MBit/s,11.0 MBit/s
127.29257798194885,ap1-ssid,-83.0,-85.2,24.0 MBit/s,11.0 MBit/s
128.29557490348816,ap1-ssid,-85.0,-84.6,24.0 MBit/s,11.0 MBit/s
129.30001306533813,ap1-ssid,-85.0,-84.6,24.0 MBit/s,11.0 MBit/s
