      1 9 2 51.750337 9 2 51.750337 1000
      2 9 2 52.190804 9 2 52.190804 1000
      3 9 2 52.476660 9 2 52.476660 1000
      4 9 2 52.521612 9 2 52.521612 1000
      5 9 2 52.834399 9 2 52.834399 1000
      6 9 2 53.065701 9 2 53.065701 1000
      7 9 2 53.303236 9 2 53.303236 1000
      8 9 2 53.343076 9 2 53.343076 1000
      9 9 2 53.784236 9 2 53.784236 1000
     10 9 2 54.030638 9 2 54.030638 1000
     11 9 2 54.136601 9 2 54.136601 1000
     12 9 2 54.393991 9 2 54.393991 1000
     13 9 2 54.450045 9 2 54.450045 1000
     14 9 2 54.835508 9 2 54.835508 1000
     15 9 2 55.313460 9 2 55.313460 1000
     16 9 2 55.497835 9 2 55.497835 1000
     17 9 2 55.571706 9 2 55.571706 1000
     18 9 2 55.871977 9 2 55.871977 1000
     19 9 2 56.048600 9 2 56.048600 1000
     20 9 2 56.497546 9 2 56.497546 1000
     21 9 2 56.975546 9 2 56.975546 1000
     22 9 2 57.287376 9 2 57.287376 1000
     23 9 2 57.572453 9 2 57.572453 1000
     24 9 2 57.926437 9 2 57.926437 1000
     25 9 2 58.375054 9 2 58.375054 1000
     26 9 2 58.692934 9 2 58.692934 1000
     27 9 2 59.004452 9 2 59.004452 1000
     28 9 2 59.170904 9 2 59.170904 1000
     29 9 2 59.482115 9 2 59.482115 1000
     30 9 2 59.957922 9 2 59.957922 1000
     31 9 3 0.348114 9 3 0.348114 1000
     32 9 3 0.705961 9 3 0.705961 1000
     33 9 3 1.132810 9 3 1.132810 1000
     34 9 3 1.288362 9 3 1.288362 1000
     35 9 3 1.413490 9 3 1.413490 1000
     36 9 3 1.511339 9 3 1.511339 1000
     37 9 3 1.658323 9 3 1.658323 1000
     38 9 3 2.038814 9 3 2.038814 1000
     39 9 3 2.087052 9 3 2.087052 1000
     40 9 3 2.183510 9 3 2.183510 1000
     41 9 3 2.326233 9 3 2.326233 1000
     42 9 3 2.629854 9 3 2.629854 1000
     43 9 3 2.728150 9 3 2.728150 1000
     44 9 3 2.896706 9 3 2.896706 1000
     45 9 3 2.939018 9 3 2.939018 1000
     46 9 3 3.339082 9 3 3.339082 1000
     47 9 3 3.384353 9 3 3.384353 1000
     48 9 3 3.836167 9 3 3.836167 1000
     49 9 3 4.270900 9 3 4.270900 1000
     50 9 3 4.578636 9 3 4.578636 1000
     51 9 3 4.973270 9 3 4.973270 1000
     52 9 3 5.259423 9 3 5.259423 1000
     53 9 3 5.341144 9 3 5.341144 1000
     54 9 3 5.776233 9 3 5.776233 1000
     55 9 3 5.915077 9 3 5.915077 1000
     56 9 3 6.257420 9 3 6.257420 1000
     57 9 3 6.750092 9 3 6.750092 1000
     58 9 3 6.796728 9 3 6.796728 1000
     59 9 3 6.931525 9 3 6.931525 1000
     60 9 3 7.043051 9 3 7.043051 1000
     61 9 3 7.151825 9 3 7.151825 1000
     62 9 3 7.559531 9 3 7.559531 1000
     63 9 3 7.994289 9 3 7.994289 1000
     64 9 3 8.260993 9 3 8.260993 1000
