time,SSID,signal,signal_avg,rx_bitrate,tx_bitrate
3.4126601219177246,ap1-ssid,-76.0,-76.0,NaN,1.0 MBit/s
4.428872108459473,ap1-ssid,-66.0,-71.0,NaN,1.0 MBit/s
5.43111515045166,ap1-ssid,-71.0,-71.0,NaN,1.0 MBit/s
6.433583974838257,ap1-ssid,-74.0,-71.75,NaN,1.0 MBit/s
7.436521053314209,ap1-ssid,-71.0,-71.6,NaN,1.0 MBit/s
8.439527034759521,ap1-ssid,-74.0,-71.2,NaN,1.0 MBit/s
9.463313102722168,ap1-ssid,-74.0,-72.8,NaN,1.0 MBit/s
10.46680212020874,ap1-ssid,-76.0,-73.8,NaN,1.0 MBit/s
11.470870018005371,ap1-ssid,-75.0,-74.0,NaN,1.0 MBit/s
12.474945068359375,ap1-ssid,-79.0,-75.6,NaN,1.0 MBit/s
13.477803945541382,ap1-ssid,-75.0,-75.8,NaN,1.0 MBit/s
14.48076605796814,ap1-ssid,-74.0,-75.8,NaN,12.0 MBit/s
15.483498096466064,ap1-ssid,-82.0,-77.0,NaN,12.0 MBit/s
16.486302137374878,ap1-ssid,-75.0,-77.0,12.0 MBit/s,12.0 MBit/s
17.489724159240723,ap1-ssid,-74.0,-76.0,12.0 MBit/s,12.0 MBit/s
18.493009090423584,ap1-ssid,-71.0,-75.2,1.0 MBit/s,12.0 MBit/s
19.49593710899353,ap1-ssid,-72.0,-74.8,36.0 MBit/s,12.0 MBit/s
20.49975609779358,ap1-ssid,-74.0,-73.2,36.0 MBit/s,12.0 MBit/s
21.502185106277466,ap1-ssid,-75.0,-73.2,36.0 MBit/s,12.0 MBit/s
22.505470991134644,ap1-ssid,-75.0,-73.4,36.0 MBit/s,12.0 MBit/s
23.517164945602417,ap1-ssid,-73.0,-73.8,36.0 MBit/s,12.0 MBit/s
24.520380973815918,ap1-ssid,-77.0,-74.8,6.0 MBit/s,12.0 MBit/s
25.524492979049683,ap1-ssid,-72.0,-74.4,36.0 MBit/s,12.0 MBit/s
26.52734613418579,ap1-ssid,-77.0,-74.8,36.0 MBit/s,12.0 MBit/s
27.531147956848145,ap1-ssid,-72.0,-74.2,36.0 MBit/s,12.0 MBit/s
28.534482955932617,ap1-ssid,-78.0,-75.2,36.0 MBit/s,12.0 MBit/s
29.537413120269775,ap1-ssid,-79.0,-75.6,36.0 MBit/s,12.0 MBit/s
30.543970108032227,ap1-ssid,-74.0,-76.0,36.0 MBit/s,12.0 MBit/s
31.546709060668945,ap1-ssid,-76.0,-75.8,36.0 MBit/s,12.0 MBit/s
32.549834966659546,ap1-ssid,-77.0,-76.8,36.0 MBit/s,12.0 MBit/s
33.55447196960449,ap1-ssid,-74.0,-76.0,36.0 MBit/s,12.0 MBit/s
34.55805802345276,ap1-ssid,-78.0,-75.8,36.0 MBit/s,12.0 MBit/s
35.56089997291565,ap1-ssid,-75.0,-76.0,36.0 MBit/s,12.0 MBit/s
36.56288003921509,ap1-ssid,-76.0,-76.0,36.0 MBit/s,12.0 MBit/s
37.56601309776306,ap1-ssid,-77.0,-76.0,36.0 MBit/s,12.0 MBit/s
38.56912899017334,ap1-ssid,-76.0,-76.4,36.0 MBit/s,12.0 MBit/s
39.57131099700928,ap1-ssid,-83.0,-77.4,36.0 MBit/s,12.0 MBit/s
40.5779550075531,ap1-ssid,-77.0,-77.8,24.0 MBit/s,12.0 MBit/s
41.58122801780701,ap1-ssid,-75.0,-77.6,48.0 MBit/s,12.0 MBit/s
42.58805704116821,ap1-ssid,-82.0,-78.6,48.0 MBit/s,12.0 MBit/s
