buffer_timestamp,data_throughput,pr4g_queue_occupancy,round
2021-06-02 04:29:41,240K,0.0,0
2021-06-02 04:29:42,240K,0.0,0
2021-06-02 04:29:43,240K,0.0,0
2021-06-02 04:29:44,240K,0.0,0
2021-06-02 04:29:45,240K,0.0,0
2021-06-02 04:29:46,240K,0.0,0
2021-06-02 04:29:47,240K,0.0,0
2021-06-02 04:29:48,240K,0.0,0
2021-06-02 04:29:49,240K,0.0,0
2021-06-02 04:29:50,240K,0.0,0
2021-06-02 04:29:51,240K,0.0,0
2021-06-02 04:29:52,240K,0.0,0
2021-06-02 04:29:53,240K,0.0,0
2021-06-02 04:29:54,240K,0.0,0
2021-06-02 04:29:55,240K,1.0,0
2021-06-02 04:29:56,240K,5.0,0
2021-06-02 04:29:57,240K,8.0,0
2021-06-02 04:29:58,240K,9.0,0
2021-06-02 04:29:59,240K,8.0,0
2021-06-02 04:30:00,240K,6.0,0
2021-06-02 04:30:01,240K,5.0,0
2021-06-02 04:30:02,240K,6.0,0
2021-06-02 04:30:03,240K,6.0,0
2021-06-02 04:30:04,240K,6.0,0
2021-06-02 04:30:05,240K,8.0,0
2021-06-02 04:30:06,240K,13.0,0
2021-06-02 04:30:07,120K,11.0,0
2021-06-02 04:30:08,120K,5.0,0
2021-06-02 04:30:09,120K,7.0,0
2021-06-02 04:30:10,120K,8.0,0
2021-06-02 04:30:11,120K,7.0,0
2021-06-02 04:30:12,120K,8.0,0
2021-06-02 04:30:13,120K,9.0,0
2021-06-02 04:30:14,120K,6.0,0
2021-06-02 04:30:15,120K,7.0,0
2021-06-02 04:30:16,120K,9.0,0
2021-06-02 04:30:17,120K,10.0,0
2021-06-02 04:30:18,120K,9.0,0
2021-06-02 04:30:19,120K,7.0,0
2021-06-02 04:30:20,120K,9.0,0
2021-06-02 04:30:21,120K,7.0,0
2021-06-02 04:30:22,120K,5.0,0
2021-06-02 04:30:23,120K,8.0,0
2021-06-02 04:30:24,120K,10.0,0
2021-06-02 04:30:25,120K,11.0,0
2021-06-02 04:30:26,120K,9.0,0
2021-06-02 04:30:27,120K,7.0,0
2021-06-02 04:30:28,120K,8.0,0
2021-06-02 04:30:29,120K,10.0,0
2021-06-02 04:30:30,120K,11.0,0
2021-06-02 04:30:31,120K,9.0,0
2021-06-02 04:30:32,120K,8.0,0
2021-06-02 04:30:33,120K,6.0,0
2021-06-02 04:30:34,120K,9.0,0
2021-06-02 04:30:35,120K,9.0,0
2021-06-02 04:30:36,120K,7.0,0
2021-06-02 04:30:37,120K,8.0,0
2021-06-02 04:30:38,120K,8.0,0
2021-06-02 04:30:39,120K,8.0,0
2021-06-02 04:30:40,120K,7.0,0
2021-06-02 04:30:41,120K,8.0,0
2021-06-02 04:30:42,120K,8.0,0
2021-06-02 04:30:43,120K,8.0,0
2021-06-02 04:30:44,120K,9.0,0
2021-06-02 04:30:45,60K,8.0,0
2021-06-02 04:30:46,60K,9.0,0
2021-06-02 04:30:47,60K,9.0,0
2021-06-02 04:30:48,60K,9.0,0
2021-06-02 04:30:50,60K,8.0,0
2021-06-02 04:30:51,60K,6.0,0
2021-06-02 04:30:52,60K,7.0,0
2021-06-02 04:30:53,60K,7.0,0
2021-06-02 04:30:54,60K,7.0,0
2021-06-02 04:30:55,60K,8.0,0
2021-06-02 04:30:56,60K,7.0,0
2021-06-02 04:30:57,60K,6.0,0
2021-06-02 04:30:58,60K,7.0,0
2021-06-02 04:30:59,60K,8.0,0
2021-06-02 04:31:00,60K,7.0,0
2021-06-02 04:31:01,60K,6.0,0
2021-06-02 04:31:02,60K,6.0,0
2021-06-02 04:31:03,60K,5.0,0
2021-06-02 04:31:04,60K,6.0,0
2021-06-02 04:31:05,60K,7.0,0
2021-06-02 04:31:06,60K,6.0,0
2021-06-02 04:31:07,60K,7.0,0
2021-06-02 04:31:08,60K,8.0,0
2021-06-02 04:31:09,60K,8.0,0
2021-06-02 04:31:10,60K,7.0,0
2021-06-02 04:31:11,60K,7.0,0
2021-06-02 04:31:12,60K,9.0,0
2021-06-02 04:31:13,60K,8.0,0
2021-06-02 04:31:14,60K,7.0,0
2021-06-02 04:31:15,60K,6.0,0
2021-06-02 04:31:16,60K,5.0,0
2021-06-02 04:31:17,60K,7.0,0
2021-06-02 04:31:18,60K,7.0,0
2021-06-02 04:31:19,60K,6.0,0
2021-06-02 04:31:20,60K,8.0,0
2021-06-02 04:31:21,60K,11.0,0
2021-06-02 04:31:22,60K,8.0,0
2021-06-02 04:31:23,60K,5.0,0
2021-06-02 04:31:24,60K,8.0,0
2021-06-02 04:31:25,60K,11.0,0
2021-06-02 04:31:26,30K,12.0,0
2021-06-02 04:31:27,30K,12.0,0
2021-06-02 04:31:28,30K,13.0,0
2021-06-02 04:31:29,30K,16.0,0
2021-06-02 04:31:30,30K,15.0,0
2021-06-02 04:31:31,30K,14.0,0
2021-06-02 04:31:32,30K,16.0,0
2021-06-02 04:31:33,30K,18.0,0
2021-06-02 04:31:34,30K,19.0,0
2021-06-02 04:31:35,30K,18.0,0
2021-06-02 04:31:36,30K,18.0,0
2021-06-02 04:31:37,30K,19.0,0
2021-06-02 04:31:38,30K,21.0,0
2021-06-02 04:31:39,30K,22.0,0
2021-06-02 04:31:40,30K,21.0,0
2021-06-02 04:31:41,30K,20.0,0
2021-06-02 04:31:42,30K,21.0,0
2021-06-02 04:31:43,30K,20.0,0
2021-06-02 04:31:44,30K,20.0,0
2021-06-02 04:31:45,30K,20.0,0
2021-06-02 04:31:46,30K,21.0,0
2021-06-02 04:31:47,30K,20.0,0
2021-06-02 04:31:48,30K,20.0,0
2021-06-02 04:31:49,30K,18.0,0
2021-06-02 04:31:50,30K,17.0,0
2021-06-02 04:31:51,30K,19.0,0
2021-06-02 04:31:52,30K,19.0,0
2021-06-02 04:31:53,30K,18.0,0
2021-06-02 04:31:54,30K,20.0,0
2021-06-02 04:31:55,30K,20.0,0
2021-06-02 04:31:56,30K,21.0,0
2021-06-02 04:31:57,30K,22.0,0
2021-06-02 04:31:58,30K,22.0,0
2021-06-02 04:31:59,30K,23.0,0
2021-06-02 04:32:00,30K,24.0,0
2021-06-02 04:32:01,30K,24.0,0
2021-06-02 04:32:02,30K,25.0,0
2021-06-02 04:32:03,30K,24.0,0
2021-06-02 04:32:04,30K,22.0,0
2021-06-02 04:32:05,30K,22.0,0
2021-06-02 04:32:06,15K,23.0,0
2021-06-02 04:32:07,15K,26.0,0
2021-06-02 04:32:08,15K,27.0,0
2021-06-02 04:32:09,15K,31.0,0
2021-06-02 04:32:10,15K,32.0,0
2021-06-02 04:32:11,15K,33.0,0
2021-06-02 04:32:12,15K,35.0,0
2021-06-02 04:32:13,15K,36.0,0
2021-06-02 04:32:14,15K,37.0,0
2021-06-02 04:32:15,15K,39.0,0
2021-06-02 04:32:16,15K,40.0,0
2021-06-02 04:32:17,15K,41.0,0
2021-06-02 04:32:18,15K,43.0,0
2021-06-02 04:32:19,15K,0.0,0
2021-06-02 04:32:20,15K,0.0,0
2021-06-02 04:32:21,15K,0.0,0
2021-06-02 04:32:23,15K,0.0,0
2021-06-02 04:32:24,15K,0.0,0
2021-06-02 04:32:25,15K,0.0,0
2021-06-02 04:32:26,15K,0.0,0
2021-06-02 04:32:27,15K,4.0,0
2021-06-02 04:32:28,15K,7.0,0
2021-06-02 04:32:29,15K,6.0,0
2021-06-02 04:32:30,15K,9.0,0
2021-06-02 04:32:31,15K,12.0,0
2021-06-02 04:32:32,15K,14.0,0
2021-06-02 04:32:33,15K,16.0,0
2021-06-02 04:32:34,15K,18.0,0
2021-06-02 04:32:35,240K,13.0,0
2021-06-02 04:32:36,240K,13.0,0
2021-06-02 04:32:37,240K,8.0,0
2021-06-02 04:32:38,240K,8.0,0
2021-06-02 04:32:39,240K,10.0,0
