time,latency,jitter,packet_loss
21618.255714178085,2.013038158416748,0,0
21618.68751502037,2.0041909217834473,0.008847236633300781,0
21618.974234104156,2.0049500465393066,0.000759124755859375,0
21619.016618013382,2.0033669471740723,0.001583099365234375,0
21619.30439400673,2.0092098712921143,0.005842924118041992,0
21619.531404018402,2.0048608779907227,0.0043489933013916016,0
21619.767931222916,2.00406813621521,0.0007927417755126953,0
21619.80874300003,2.007166862487793,0.003098726272583008,0
21620.247937202454,2.002562999725342,0.004603862762451172,0
21620.502039194107,2.006362199783325,0.0037992000579833984,0
21620.605261087418,2.0035040378570557,0.0028581619262695312,0
21620.863507032394,2.0086069107055664,0.005102872848510742,0
21620.918194055557,2.007082939147949,0.0015239715576171875,0
21621.30437707901,2.001739978790283,0.005342960357666016,0
21621.781796216965,2.00162410736084,0.00011587142944335938,0
21621.97330403328,2.005715847015381,0.004091739654541016,0
21622.046122074127,2.004509925842285,0.0012059211730957031,0
21622.34819316864,2.006134033203125,0.0016241073608398438,0
21622.523967027664,2.0051798820495605,0.0009541511535644531,0
21622.974220991135,2.0126378536224365,0.0074579715728759766,0
21623.441483020782,2.0021398067474365,0.010498046875,0
21623.75242114067,2.003171920776367,0.001032114028930664,0
21624.046833992004,2.0021309852600098,0.0010409355163574219,0
21624.416875123978,2.0051450729370117,0.003014087677001953,0
21624.866911172867,2.0048370361328125,0.00030803680419921875,0
21625.183942079544,2.0018489360809326,0.002988100051879883,0
21625.47984313965,2.001397132873535,0.00045180320739746094,0
21625.647391080856,2.0010299682617188,0.00036716461181640625,0
21625.959633111954,2.001127004623413,9.703636169433594e-05,0
21626.426970005035,2.0035109519958496,0.0023839473724365234,0
21626.8164870739,2.0011539459228516,0.002357006072998047,0
21627.175325155258,2.000868082046509,0.00028586387634277344,0
21627.612790107727,2.0141210556030273,0.013252973556518555,0
21627.758181095123,2.005722999572754,0.008398056030273438,0
21627.876818180084,2.0009939670562744,0.004729032516479492,0
21627.97565817833,2.0022051334381104,0.0012111663818359375,0
21628.125216007233,2.0050759315490723,0.002870798110961914,0
21628.505614995956,2.0058767795562744,0.0008008480072021484,0
21628.547002077103,2.0054659843444824,0.0004107952117919922,0
21628.643409013748,2.005319833755493,0.0001461505889892578,0
21628.785610198975,2.0022170543670654,0.0031027793884277344,0
21629.09154200554,2.001508951187134,0.0007081031799316406,0
21629.19523501396,2.005546808242798,0.0040378570556640625,0
21629.360990047455,2.0036449432373047,0.001901865005493164,0
21629.406227111816,2.0069661140441895,0.0033211708068847656,0
21629.801487207413,2.0023891925811768,0.004576921463012695,0
21629.853933095932,2.0056660175323486,0.003276824951171875,0
21630.305064201355,2.0010130405426025,0.004652976989746094,0
21630.740074157715,2.001197099685669,0.00018405914306640625,0
21631.05036520958,2.001094102859497,0.000102996826171875,0
21631.447291135788,2.001147985458374,5.3882598876953125e-05,0
21631.733042001724,2.000861883163452,0.000286102294921875,0
21631.816504001617,2.0025198459625244,0.0016579627990722656,0
21632.251574993134,2.00085186958313,0.0016679763793945312,0
21632.395109176636,2.0050411224365234,0.004189252853393555,0
21632.73241519928,2.0016701221466064,0.003371000289916992,0
21633.228708028793,2.0050718784332275,0.0034017562866210938,0
21633.271364212036,2.002770185470581,0.0023016929626464844,0
21633.40736413002,2.004188060760498,0.0014178752899169922,0
21633.52287721634,2.0082271099090576,0.00403904914855957,0
21633.63551902771,2.0105059146881104,0.0022788047790527344,0
21634.034835100174,2.00164794921875,0.008857965469360352,0
21634.476947069168,2.0054450035095215,0.0037970542907714844,0
21634.739245176315,2.0007870197296143,0.0046579837799072266,0
21634.803379058838,2.0034148693084717,0.002627849578857422,0
21634.923341989517,2.00344181060791,2.6941299438476562e-05,0
21635.400125026703,2.0007688999176025,0.002672910690307617,0
21635.52766108513,2.004270076751709,0.0035011768341064453,0
21635.94935798645,2.002412796020508,0.0018572807312011719,0
21636.06014609337,2.0024569034576416,4.410743713378906e-05,0
21636.423819065094,2.0032799243927,0.0008230209350585938,0
21636.722676992416,2.0031509399414062,0.0001289844512939453,0
21637.12607216835,2.0032989978790283,0.0001480579376220703,0
21637.504222154617,2.004249095916748,0.0009500980377197266,0
21637.60614013672,2.006304979324341,0.0020558834075927734,0
21637.733780145645,2.0100810527801514,0.003776073455810547,0
21637.939494132996,2.004045009613037,0.006036043167114258,0
21638.367440223694,2.0025830268859863,0.0014619827270507812,0
21638.687596082687,2.0014970302581787,0.0010859966278076172,0
21639.060960054398,2.0032410621643066,0.0017440319061279297,0
21639.195822000504,2.0027589797973633,0.0004820823669433594,0
21639.460215091705,2.000955104827881,0.0018038749694824219,0
21639.52153801918,2.0036838054656982,0.002728700637817383,0
21639.66817522049,2.000824213027954,0.0028595924377441406,0
21639.790649175644,2.002026081085205,0.0012018680572509766,0
21639.936128139496,2.0052061080932617,0.0031800270080566406,0
21640.055546045303,2.0078418254852295,0.0026357173919677734,0
21640.42264509201,2.001194953918457,0.006646871566772461,0
21640.887443065643,2.0038230419158936,0.0026280879974365234,0
21641.360963106155,2.0046908855438232,0.0008678436279296875,0
21641.505343198776,2.005885124206543,0.0011942386627197266,0
21641.784212112427,2.0024120807647705,0.003473043441772461,0
21642.022861003876,2.006868839263916,0.004456758499145508,0
21642.157749176025,2.00600004196167,0.0008687973022460938,0
21642.327440023422,2.0046160221099854,0.0013840198516845703,0
21642.687237024307,2.0069539546966553,0.002337932586669922,0
21642.94735813141,2.0027499198913574,0.0042040348052978516,0
21643.035531044006,2.0125889778137207,0.009839057922363281,0
21643.09459209442,2.0045390129089355,0.008049964904785156,0
21643.32312321663,2.0127921104431152,0.008253097534179688,0
21643.78968310356,2.012010097503662,0.000782012939453125,0
21644.315534114838,2.0486109256744385,0.03660082817077637,0
21644.59401011467,2.0066819190979004,0.041929006576538086,0
21644.833517074585,2.0421838760375977,0.035501956939697266,0
21645.18466114998,2.001224994659424,0.04095888137817383,0
21645.6231610775,2.0065929889678955,0.00536799430847168,0
21645.739475011826,2.0080490112304688,0.0014560222625732422,0
21645.906205177307,2.0041730403900146,0.0038759708404541016,0
21645.970481157303,2.0014331340789795,0.0027399063110351562,0
21646.315868139267,2.002040147781372,0.0006070137023925781,0
21646.741411209106,2.008026123046875,0.00598597526550293,0
21646.97538113594,2.002289056777954,0.0057370662689208984,0
21647.044362068176,2.003443956375122,0.0011548995971679688,0
21647.352013111115,2.0045900344848633,0.001146078109741211,0
21647.43350505829,2.0019428730010986,0.0026471614837646484,0
21647.599461078644,2.0093860626220703,0.00744318962097168,0
21647.795705080032,2.007009983062744,0.002376079559326172,0
21648.090573072433,2.010114908218384,0.0031049251556396484,0
21648.16677904129,2.001638889312744,0.008476018905639648,0
21648.319586992264,2.0045368671417236,0.002897977828979492,0
21648.547040224075,2.0019330978393555,0.002603769302368164,0
21648.831319093704,2.0171148777008057,0.015181779861450195,0
21649.202866077423,2.0049450397491455,0.012169837951660156,0
21649.509285211563,2.01177716255188,0.006832122802734375,0
21649.818053007126,2.002147912979126,0.009629249572753906,0
21649.92445206642,2.0057120323181152,0.003564119338989258,0
21650.355391025543,2.0010669231414795,0.004645109176635742,0
21650.434162139893,2.0307059288024902,0.029639005661010742,0
21650.59437918663,2.001392126083374,0.02931380271911621,0
21650.863956212997,2.0345680713653564,0.03317594528198242,0
21651.311586141586,2.0027599334716797,0.03180813789367676,0
21651.54839205742,2.0077438354492188,0.0049839019775390625,0
21651.656784057617,2.0024149417877197,0.0053288936614990234,0
21651.91643500328,2.002488851547241,7.390975952148438e-05,0
21652.06535220146,2.0011000633239746,0.0013887882232666016,0
21652.151396989822,2.0089259147644043,0.007825851440429688,0
21652.183444023132,2.0036559104919434,0.0052700042724609375,0
21652.407358169556,2.003066062927246,0.0005898475646972656,0
21652.513894081116,2.0060980319976807,0.0030319690704345703,0
21652.854693174362,2.0030651092529297,0.0030329227447509766,0
21653.087076187134,2.004338026046753,0.0012729167938232422,0
21653.259887218475,2.002243995666504,0.0020940303802490234,0
21653.623682022095,2.005124807357788,0.0028808116912841797,0
21653.811309099197,2.0026650428771973,0.0024597644805908203,0
