time,latency,jitter,packet_loss
21616.803812980652,2.0058398246765137,0,0
21617.240277051926,2.002060890197754,0.0037789344787597656,0
21617.527307987213,2.002363920211792,0.00030303001403808594,0
21617.57172203064,2.002094030380249,0.00026988983154296875,0
21617.854369163513,2.002737045288086,0.0006430149078369141,0
21618.089178085327,2.0054659843444824,0.0027289390563964844,0
21618.32643198967,2.0016820430755615,0.0037839412689208984,0
21618.36446595192,2.001796007156372,0.00011396408081054688,0
21618.806339025497,2.002577066421509,0.0007810592651367188,0
21619.053079128265,2.001481056213379,0.0010960102081298828,0
21619.158715963364,2.0013368129730225,0.0001442432403564453,0
21619.414411067963,2.001607894897461,0.00027108192443847656,0
21619.4705350399,2.0016958713531494,8.797645568847656e-05,0
21619.855627059937,2.0014569759368896,0.00023889541625976562,0
21620.335417985916,2.003394842147827,0.0019378662109375,0
21620.519387960434,2.0014867782592773,0.0019080638885498047,0
21620.59356403351,2.0016770362854004,0.00019025802612304688,0
21620.895284175873,2.0027740001678467,0.001096963882446289,0
21621.076426029205,2.0072388648986816,0.004464864730834961,0
21621.51442694664,2.0025107860565186,0.004728078842163086,0
21621.992969989777,2.004451036453247,0.0019402503967285156,0
21622.300894975662,2.002652883529663,0.0017981529235839844,0
21622.586709022522,2.002980947494507,0.00032806396484375,0
21622.939700126648,2.0018820762634277,0.0010988712310791016,0
21623.396108150482,2.007702112197876,0.005820035934448242,0
21623.708285093307,2.0037660598754883,0.003936052322387695,0
21624.002073049545,2.0011579990386963,0.002608060836791992,0
21624.169209957123,2.0010979175567627,6.008148193359375e-05,0
21624.48696398735,2.0058579444885254,0.004760026931762695,0
21624.97301697731,2.0263898372650146,0.020531892776489258,0
21625.33905506134,2.0019330978393555,0.02445673942565918,0
21625.69709610939,2.001826047897339,0.00010704994201660156,0
21626.12827897072,2.009004831314087,0.007178783416748047,0
21626.278532981873,2.0057179927825928,0.0032868385314941406,0
21626.405339956284,2.008427858352661,0.0027098655700683594,0
21626.498229026794,2.003843069076538,0.004584789276123047,0
21626.645437955856,2.0044238567352295,0.0005807876586914062,0
21627.023022174835,2.002772092819214,0.001651763916015625,0
21627.07381796837,2.0119287967681885,0.00915670394897461,0
21627.170408964157,2.0097599029541016,0.002168893814086914,0
21627.30643606186,2.003671884536743,0.0060880184173583984,0
