      1 7 15 52.017589 7 15 54.023429 1000
      2 7 15 52.457832 7 15 54.459893 1000
      3 7 15 52.744560 7 15 54.746924 1000
      4 7 15 52.789244 7 15 54.791338 1000
      5 7 15 53.071248 7 15 55.073985 1000
      6 7 15 53.303328 7 15 55.308794 1000
      7 7 15 53.544366 7 15 55.546048 1000
      8 7 15 53.582286 7 15 55.584082 1000
      9 7 15 54.023378 7 15 56.025955 1000
     10 7 15 54.271214 7 15 56.272695 1000
     11 7 15 54.376995 7 15 56.378332 1000
     12 7 15 54.632419 7 15 56.634027 1000
     13 7 15 54.688455 7 15 56.690151 1000
     14 7 15 55.073786 7 15 57.075243 1000
     15 7 15 55.551639 7 15 57.555034 1000
     16 7 15 55.737517 7 15 57.739004 1000
     17 7 15 55.811503 7 15 57.813180 1000
     18 7 15 56.112126 7 15 58.114900 1000
     19 7 15 56.288803 7 15 58.296042 1000
     20 7 15 56.731532 7 15 58.734043 1000
     21 7 15 57.208135 7 15 59.212586 1000
     22 7 15 57.517858 7 15 59.520511 1000
     23 7 15 57.803344 7 15 59.806325 1000
     24 7 15 58.157434 7 16 0.159316 1000
     25 7 15 58.608022 7 16 0.615724 1000
     26 7 15 58.924135 7 16 0.927901 1000
     27 7 15 59.220531 7 16 1.221689 1000
     28 7 15 59.387728 7 16 1.388826 1000
     29 7 15 59.700722 7 16 1.706580 1000
     30 7 16 0.166243 7 16 2.192633 1000
     31 7 16 0.556738 7 16 2.558671 1000
     32 7 16 0.914886 7 16 2.916712 1000
     33 7 16 1.338890 7 16 3.347895 1000
     34 7 16 1.492431 7 16 3.498149 1000
     35 7 16 1.616528 7 16 3.624956 1000
     36 7 16 1.714002 7 16 3.717845 1000
     37 7 16 1.860630 7 16 3.865054 1000
     38 7 16 2.239866 7 16 4.242638 1000
     39 7 16 2.281505 7 16 4.293434 1000
     40 7 16 2.380265 7 16 4.390025 1000
     41 7 16 2.522380 7 16 4.526052 1000
     42 7 16 2.827913 7 16 4.834473 1000
     43 7 16 2.931563 7 16 4.937179 1000
     44 7 16 3.098752 7 16 5.101146 1000
     45 7 16 3.140172 7 16 5.141796 1000
     46 7 16 3.548859 7 16 5.559514 1000
     47 7 16 3.608470 7 16 5.625227 1000
     48 7 16 4.059953 7 16 6.060761 1000
     49 7 16 4.494571 7 16 6.501402 1000
     50 7 16 4.802284 7 16 6.805795 1000
     51 7 16 5.200117 7 16 7.202668 1000
     52 7 16 5.497202 7 16 7.499392 1000
     53 7 16 5.584335 7 16 7.607637 1000
     54 7 16 6.018936 7 16 8.019987 1000
     55 7 16 6.158475 7 16 8.161039 1000
     56 7 16 6.499681 7 16 8.505675 1000
     57 7 16 6.992725 7 16 8.995645 1000
     58 7 16 7.038742 7 16 9.048812 1000
     59 7 16 7.173340 7 16 9.183605 1000
     60 7 16 7.284875 7 16 9.288707 1000
     61 7 16 7.394264 7 16 9.396799 1000
