time,disconnect,reconnect,scanner_start,scanner_stop,scan_trigger
114.87059497833252,0,0,1,0,0
114.87293004989624,1,0,0,0,0
117.87356805801392,0,0,0,0,1
123.89346408843994,2,0,0,0,0
126.08193707466125,0,0,0,0,1
132.92981600761414,0,0,0,0,1
140.20115399360657,0,0,0,0,1
146.96913814544678,0,0,0,0,1
153.81308603286743,0,0,0,0,1
160.8764681816101,0,0,0,0,1
167.65247416496277,0,0,0,0,1
175.29013299942017,0,0,0,0,1
182.49304509162903,0,0,0,0,1
189.63319301605225,0,0,0,0,1
196.68727898597717,0,0,0,0,1
203.4691071510315,0,0,0,0,1
210.80122017860413,0,0,0,0,1
217.91249418258667,0,0,0,0,1
225.15697312355042,0,0,0,0,1
232.2548680305481,0,0,0,0,1
239.4022879600525,0,0,0,0,1
246.45383310317993,0,0,0,0,1
254.04134607315063,0,0,0,0,1
261.3969521522522,0,0,0,0,1
268.39359307289124,0,0,0,0,1
275.2529470920563,0,0,0,0,1
282.008908033371,0,0,0,0,1
288.8215639591217,0,0,0,0,1
295.84505701065063,0,0,0,0,1
302.62005710601807,0,0,0,0,1
311.06542801856995,0,0,0,0,1
317.8649151325226,0,0,0,0,1
324.67267894744873,0,0,0,0,1
331.44470596313477,0,0,0,0,1
338.21708512306213,0,0,0,0,1
345.5210371017456,0,0,0,0,1
352.2998640537262,0,0,0,0,1
359.7839021682739,0,0,0,0,1
366.7572159767151,0,0,0,0,1
373.540470123291,0,0,0,0,1
380.38745403289795,0,0,0,0,1
387.8610689640045,0,0,0,0,1
395.4017331600189,0,0,0,0,1
402.40515518188477,0,0,0,0,1
409.5837171077728,0,0,0,0,1
418.45671701431274,0,0,0,0,1
425.2295091152191,0,0,0,0,1
433.2209391593933,0,0,0,0,1
440.0046081542969,0,0,0,0,1
446.9273281097412,0,0,0,0,1
454.0137231349945,0,0,0,0,1
460.8053231239319,0,0,0,0,1
467.64527916908264,0,0,0,0,1
474.3848421573639,0,0,0,0,1
481.1846640110016,0,0,0,0,1
488.0283570289612,0,0,0,0,1
494.7935450077057,0,0,0,0,1
502.12070512771606,0,0,0,0,1
509.0007381439209,0,0,0,0,1
515.8445551395416,0,0,0,0,1
522.6138069629669,0,0,0,0,1
529.9488639831543,0,0,0,0,1
537.1730711460114,0,0,0,0,1
544.0121331214905,0,0,0,0,1
550.7611131668091,0,0,0,0,1
557.5610401630402,0,0,0,0,1
564.7811369895935,0,0,0,0,1
571.5891680717468,0,0,0,0,1
578.3292901515961,0,0,0,0,1
585.108980178833,0,0,0,0,1
591.8881731033325,0,0,0,0,1
598.6930220127106,0,0,0,0,1
605.9891030788422,0,0,0,0,1
606.8009390830994,0,1,0,0,0
611.0260729789734,0,2,0,0,0
611.0263180732727,0,0,0,1,0
