time,SSID,signal,signal_avg,rx_bitrate,tx_bitrate
8.599362134933472,ap1-ssid,-77.0,-77.0,NaN,1.0 MBit/s
9.60311508178711,ap1-ssid,-77.0,-77.0,NaN,1.0 MBit/s
10.605605125427246,ap1-ssid,-80.0,-78.0,NaN,1.0 MBit/s
11.608544111251831,ap1-ssid,-73.0,-76.75,NaN,1.0 MBit/s
12.621970176696777,ap1-ssid,-74.0,-76.2,NaN,1.0 MBit/s
13.625466108322144,ap1-ssid,-74.0,-75.6,NaN,1.0 MBit/s
14.629865169525146,ap1-ssid,-74.0,-75.0,NaN,1.0 MBit/s
15.634570121765137,ap1-ssid,-72.0,-73.4,NaN,1.0 MBit/s
16.63954210281372,ap1-ssid,-72.0,-73.2,NaN,1.0 MBit/s
17.642621994018555,ap1-ssid,-71.0,-72.6,12.0 MBit/s,1.0 MBit/s
18.645271062850952,ap1-ssid,-75.0,-72.8,12.0 MBit/s,1.0 MBit/s
19.64949107170105,ap1-ssid,-77.0,-73.4,36.0 MBit/s,1.0 MBit/s
20.654186964035034,ap1-ssid,-73.0,-73.6,36.0 MBit/s,1.0 MBit/s
21.65993595123291,ap1-ssid,-73.0,-73.8,48.0 MBit/s,1.0 MBit/s
22.66553497314453,ap1-ssid,-77.0,-75.0,36.0 MBit/s,1.0 MBit/s
23.67633295059204,ap1-ssid,-77.0,-75.4,36.0 MBit/s,1.0 MBit/s
24.681966066360474,ap1-ssid,-75.0,-75.0,36.0 MBit/s,1.0 MBit/s
25.68546199798584,ap1-ssid,-76.0,-75.6,36.0 MBit/s,1.0 MBit/s
26.691060066223145,ap1-ssid,-76.0,-76.2,36.0 MBit/s,1.0 MBit/s
27.694695949554443,ap1-ssid,-78.0,-76.4,36.0 MBit/s,1.0 MBit/s
28.697627067565918,ap1-ssid,-81.0,-77.2,36.0 MBit/s,1.0 MBit/s
29.700574159622192,ap1-ssid,-77.0,-77.6,11.0 MBit/s,1.0 MBit/s
30.7038631439209,ap1-ssid,-80.0,-78.4,36.0 MBit/s,1.0 MBit/s
31.707471132278442,ap1-ssid,-76.0,-78.4,36.0 MBit/s,1.0 MBit/s
32.71041703224182,ap1-ssid,-74.0,-77.6,36.0 MBit/s,1.0 MBit/s
33.71344208717346,ap1-ssid,-81.0,-77.6,36.0 MBit/s,1.0 MBit/s
34.716392040252686,ap1-ssid,-73.0,-76.8,6.0 MBit/s,1.0 MBit/s
35.71827816963196,ap1-ssid,-79.0,-76.6,36.0 MBit/s,1.0 MBit/s
36.724653005599976,ap1-ssid,-75.0,-76.4,36.0 MBit/s,1.0 MBit/s
37.728862047195435,ap1-ssid,-79.0,-77.4,9.0 MBit/s,1.0 MBit/s
38.73258709907532,ap1-ssid,-72.0,-75.6,36.0 MBit/s,1.0 MBit/s
39.73596215248108,ap1-ssid,-73.0,-75.6,36.0 MBit/s,1.0 MBit/s
40.73915410041809,ap1-ssid,-77.0,-75.2,36.0 MBit/s,1.0 MBit/s
41.74414396286011,ap1-ssid,-74.0,-75.0,36.0 MBit/s,1.0 MBit/s
42.74641013145447,ap1-ssid,-80.0,-75.2,36.0 MBit/s,1.0 MBit/s
43.749850034713745,ap1-ssid,-78.0,-76.4,36.0 MBit/s,1.0 MBit/s
44.75300908088684,ap1-ssid,-80.0,-77.8,36.0 MBit/s,1.0 MBit/s
45.75592803955078,ap1-ssid,-78.0,-78.0,36.0 MBit/s,1.0 MBit/s
46.758923053741455,ap1-ssid,-78.0,-78.8,24.0 MBit/s,1.0 MBit/s
47.80311298370361,ap1-ssid,-74.0,-77.6,24.0 MBit/s,1.0 MBit/s
48.807729959487915,ap1-ssid,-81.0,-78.2,24.0 MBit/s,1.0 MBit/s
49.810418128967285,ap1-ssid,-83.0,-78.8,24.0 MBit/s,1.0 MBit/s
50.81331014633179,ap1-ssid,-77.0,-78.6,18.0 MBit/s,1.0 MBit/s
51.817116022109985,ap1-ssid,-80.0,-79.0,18.0 MBit/s,1.0 MBit/s
52.82069516181946,ap1-ssid,-79.0,-80.0,18.0 MBit/s,1.0 MBit/s
53.824488162994385,ap1-ssid,-83.0,-80.4,5.5 MBit/s,1.0 MBit/s
54.82793402671814,ap1-ssid,-78.0,-79.4,18.0 MBit/s,1.0 MBit/s
55.8324921131134,ap1-ssid,-80.0,-80.0,2.0 MBit/s,1.0 MBit/s
56.83952212333679,ap1-ssid,-79.0,-79.8,18.0 MBit/s,1.0 MBit/s
57.844802141189575,ap1-ssid,-80.0,-80.0,18.0 MBit/s,1.0 MBit/s
58.84862399101257,ap1-ssid,-78.0,-79.0,18.0 MBit/s,1.0 MBit/s
59.85157799720764,ap1-ssid,-82.0,-79.8,18.0 MBit/s,1.0 MBit/s
60.86126399040222,ap1-ssid,-82.0,-80.2,18.0 MBit/s,1.0 MBit/s
61.86784601211548,ap1-ssid,-80.0,-80.4,18.0 MBit/s,1.0 MBit/s
62.880675077438354,ap1-ssid,-83.0,-81.0,18.0 MBit/s,1.0 MBit/s
63.88373804092407,ap1-ssid,-88.0,-83.0,18.0 MBit/s,1.0 MBit/s
64.88720297813416,ap1-ssid,-83.0,-83.2,18.0 MBit/s,1.0 MBit/s
65.89095616340637,ap1-ssid,-79.0,-82.6,12.0 MBit/s,1.0 MBit/s
66.89501595497131,ap1-ssid,-83.0,-83.2,18.0 MBit/s,1.0 MBit/s
67.89839696884155,ap1-ssid,-79.0,-82.4,18.0 MBit/s,1.0 MBit/s
68.90148496627808,ap1-ssid,-83.0,-81.4,18.0 MBit/s,1.0 MBit/s
69.90461301803589,ap1-ssid,-82.0,-81.2,18.0 MBit/s,1.0 MBit/s
70.90668416023254,ap1-ssid,-81.0,-81.6,11.0 MBit/s,1.0 MBit/s
71.91056108474731,ap1-ssid,-84.0,-81.8,18.0 MBit/s,1.0 MBit/s
72.91561913490295,ap1-ssid,-83.0,-82.6,18.0 MBit/s,1.0 MBit/s
73.91845917701721,ap1-ssid,-80.0,-82.0,11.0 MBit/s,1.0 MBit/s
74.92247200012207,ap1-ssid,-84.0,-82.4,18.0 MBit/s,1.0 MBit/s
75.92538404464722,ap1-ssid,-83.0,-82.8,18.0 MBit/s,1.0 MBit/s
76.92984414100647,ap1-ssid,-81.0,-82.2,2.0 MBit/s,1.0 MBit/s
77.93376398086548,ap1-ssid,-81.0,-81.8,18.0 MBit/s,1.0 MBit/s
78.93973517417908,ap1-ssid,-83.0,-82.4,18.0 MBit/s,1.0 MBit/s
79.95183610916138,ap1-ssid,-83.0,-82.2,18.0 MBit/s,1.0 MBit/s
80.95546913146973,ap1-ssid,-80.0,-81.6,18.0 MBit/s,1.0 MBit/s
81.9610869884491,ap1-ssid,-86.0,-82.6,18.0 MBit/s,1.0 MBit/s
82.96408414840698,ap1-ssid,-79.0,-82.2,36.0 MBit/s,1.0 MBit/s
83.96659708023071,ap1-ssid,-85.0,-82.6,12.0 MBit/s,1.0 MBit/s
85.37637615203857,ap1-ssid,-85.0,-83.0,12.0 MBit/s,1.0 MBit/s
86.48183417320251,ap1-ssid,-87.0,-84.4,12.0 MBit/s,1.0 MBit/s
87.48498010635376,ap1-ssid,-84.0,-84.0,12.0 MBit/s,1.0 MBit/s
88.48828411102295,ap1-ssid,-87.0,-85.6,48.0 MBit/s,1.0 MBit/s
89.49037218093872,ap1-ssid,-86.0,-85.8,18.0 MBit/s,1.0 MBit/s
90.5288679599762,ap1-ssid,-84.0,-85.6,18.0 MBit/s,1.0 MBit/s
91.53380298614502,ap1-ssid,-83.0,-84.8,11.0 MBit/s,1.0 MBit/s
92.54278612136841,ap1-ssid,-88.0,-85.6,11.0 MBit/s,1.0 MBit/s
93.54613900184631,ap1-ssid,-83.0,-84.8,11.0 MBit/s,1.0 MBit/s
94.54929900169373,ap1-ssid,-85.0,-84.6,11.0 MBit/s,1.0 MBit/s
95.55245304107666,ap1-ssid,-87.0,-85.2,11.0 MBit/s,1.0 MBit/s
96.55539107322693,ap1-ssid,-85.0,-85.6,11.0 MBit/s,1.0 MBit/s
97.55808115005493,ap1-ssid,-81.0,-84.2,11.0 MBit/s,1.0 MBit/s
98.56116008758545,ap1-ssid,-86.0,-84.8,11.0 MBit/s,1.0 MBit/s
99.56462907791138,ap1-ssid,-89.0,-85.6,11.0 MBit/s,1.0 MBit/s
