time,disconnect,reconnect,scanner_start,scanner_stop,scan_trigger
296.3738079071045,1,0,0,0,0
302.1791658401489,2,0,0,0,0
303.1937220096588,0,0,1,0,0
305.19988203048706,0,0,0,0,1
310.9742999076843,0,0,0,0,1
316.7564148902893,0,0,0,0,1
322.59588980674744,0,0,0,0,1
328.76444697380066,0,0,0,0,1
334.61828994750977,0,0,0,0,1
340.41669392585754,0,0,0,0,1
346.1752178668976,0,0,0,0,1
351.9314968585968,0,0,0,0,1
357.7098128795624,0,0,0,0,1
363.55265283584595,0,0,0,0,1
369.3473289012909,0,0,0,0,1
375.1328558921814,0,0,0,0,1
380.89687299728394,0,0,0,0,1
386.64478397369385,0,0,0,0,1
392.4049479961395,0,0,0,0,1
398.1688048839569,0,0,0,0,1
403.96045780181885,0,0,0,0,1
410.08310198783875,0,0,0,0,1
416.28942680358887,0,0,0,0,1
422.0482668876648,0,0,0,0,1
427.79192900657654,0,0,0,0,1
433.5883948802948,0,0,0,0,1
439.3754048347473,0,0,0,0,1
445.18273091316223,0,0,0,0,1
450.9446768760681,0,0,0,0,1
456.7164468765259,0,0,0,0,1
462.48521900177,0,0,0,0,1
468.3204219341278,0,0,0,0,1
474.4981029033661,0,0,0,0,1
480.4977629184723,0,0,0,0,1
486.4469838142395,0,0,0,0,1
492.54089283943176,0,0,0,0,1
498.3527958393097,0,0,0,0,1
504.09816694259644,0,0,0,0,1
509.85530185699463,0,0,0,0,1
515.6461968421936,0,0,0,0,1
521.3933110237122,0,0,0,0,1
527.2596609592438,0,0,0,0,1
533.0764768123627,0,0,0,0,1
538.885440826416,0,0,0,0,1
544.7165789604187,0,0,0,0,1
550.514063835144,0,0,0,0,1
556.428514957428,0,0,0,0,1
562.2209830284119,0,0,0,0,1
567.9769489765167,0,0,0,0,1
573.7684488296509,0,0,0,0,1
579.5736558437347,0,0,0,0,1
585.5499498844147,0,0,0,0,1
591.328469991684,0,0,0,0,1
597.1449489593506,0,0,0,0,1
602.972815990448,0,0,0,0,1
608.7803819179535,0,0,0,0,1
614.6129989624023,0,0,0,0,1
620.5611100196838,0,0,0,0,1
626.3970768451691,0,0,0,0,1
632.1450369358063,0,0,0,0,1
637.8906049728394,0,0,0,0,1
643.7686829566956,0,0,0,0,1
649.5285649299622,0,0,0,0,1
655.2864768505096,0,0,0,0,1
661.1002938747406,0,0,0,0,1
666.8571510314941,0,0,0,0,1
672.6701970100403,0,0,0,0,1
678.5129020214081,0,0,0,0,1
684.2925260066986,0,0,0,0,1
690.0526738166809,0,0,0,0,1
695.8372650146484,0,0,0,0,1
702.1046140193939,0,0,0,0,1
707.9326779842377,0,0,0,0,1
713.6816668510437,0,0,0,0,1
719.46808385849,0,0,0,0,1
725.2297539710999,0,0,0,0,1
731.0529599189758,0,0,0,0,1
736.8254499435425,0,0,0,0,1
742.6220808029175,0,0,0,0,1
748.3925750255585,0,0,0,0,1
754.222177028656,0,0,0,0,1
760.3515429496765,0,0,0,0,1
766.30890583992,0,0,0,0,1
772.0773019790649,0,0,0,0,1
777.8399908542633,0,0,0,0,1
783.6341068744659,0,0,0,0,1
789.4336040019989,0,0,0,0,1
795.242556810379,0,0,0,0,1
801.3902080059052,0,0,0,0,1
807.1410059928894,0,0,0,0,1
812.9373528957367,0,0,0,0,1
818.7568759918213,0,0,0,0,1
824.579785823822,0,0,0,0,1
830.3438158035278,0,0,0,0,1
836.1808199882507,0,0,0,0,1
841.9926578998566,0,0,0,0,1
847.7844569683075,0,0,0,0,1
853.6369860172272,0,0,0,0,1
859.3909018039703,0,0,0,0,1
865.2243819236755,0,0,0,0,1
871.0476479530334,0,0,0,0,1
876.7820949554443,0,0,0,0,1
882.6057019233704,0,0,0,0,1
888.3597400188446,0,0,0,0,1
894.4025399684906,0,0,0,0,1
