time,bitrate,latency,jitter,packet_loss
21616.171784877777,533.3333333333334,2.0111958980560303,0,0
21616.605959892273,533.3333333333334,2.0032169818878174,0.00797891616821289,0
21616.900995969772,30666.666666666668,2.0031020641326904,0.00011491775512695312,0
21616.96367788315,30666.666666666668,2.005486011505127,0.0023839473724365234,0
21617.251458883286,30666.666666666668,2.003493070602417,0.001992940902709961,0
21617.513926029205,30666.666666666668,2.025031089782715,0.02153801918029785,0
21617.73991394043,30666.666666666668,2.0039820671081543,0.021049022674560547,0
21617.795881986618,30666.666666666668,2.0057060718536377,0.0017240047454833984,0
21618.242035865784,30666.666666666668,2.004812002182007,0.0008940696716308594,0
21618.499953985214,30666.666666666668,2.0069570541381836,0.002145051956176758,0
21618.615355968475,30666.666666666668,2.002526044845581,0.004431009292602539,0
21618.8821349144,30666.666666666668,2.0072309970855713,0.004704952239990234,0
21618.94990491867,30666.666666666668,2.0030899047851562,0.004141092300415039,0
21619.33939385414,30666.666666666668,2.002786874771118,0.00030303001403808594,0
21619.81849002838,30666.666666666668,2.0024800300598145,0.00030684471130371094,0
21620.025092840195,30666.666666666668,2.0142288208007812,0.011748790740966797,0
21620.107679843903,30666.666666666668,2.007524013519287,0.006704807281494141,0
21620.4200899601,30666.666666666668,2.0124130249023438,0.004889011383056641,0
21620.60334086418,30666.666666666668,2.007446050643921,0.0049669742584228516,0
21621.049429893494,30666.666666666668,2.008720874786377,0.0012748241424560547,0
21621.52024793625,30666.666666666668,2.0023488998413086,0.006371974945068359,0
21621.838714838028,30666.666666666668,2.004077911376953,0.0017290115356445312,0
21622.1399269104,30666.666666666668,2.004868984222412,0.0007910728454589844,0
21622.4981880188,30666.666666666668,2.0036730766296387,0.0011959075927734375,0
21622.951498031616,30666.666666666668,2.005437135696411,0.001764059066772461,0
21623.277022838593,30666.666666666668,2.010938882827759,0.005501747131347656,0
21623.582489967346,30666.666666666668,2.0130209922790527,0.0020821094512939453,0
21623.754254817963,30666.666666666668,2.006443977355957,0.006577014923095703,0
21624.07584285736,30666.666666666668,2.0104780197143555,0.0040340423583984375,0
21624.549789905548,30666.666666666668,2.0160350799560547,0.005557060241699219,0
21624.933629989624,30666.666666666668,2.005725145339966,0.010309934616088867,0
21625.296237945557,30666.666666666668,2.002655029296875,0.0030701160430908203,0
21625.724680900574,30666.666666666668,2.0041399002075195,0.0014848709106445312,0
21625.893149852753,30666.666666666668,2.0068299770355225,0.0026900768280029297,0
21626.029471874237,30666.666666666668,2.0063509941101074,0.00047898292541503906,0
21626.143599033356,30666.666666666668,2.008364200592041,0.0020132064819335938,0
21626.30295395851,30666.666666666668,2.0083770751953125,1.2874603271484375e-05,0
21626.68217587471,30666.666666666668,2.0031039714813232,0.005273103713989258,0
21626.74223303795,30666.666666666668,2.0046682357788086,0.0015642642974853516,0
21626.852846860886,30666.666666666668,2.0034189224243164,0.0012493133544921875,0
21627.0068898201,30666.666666666668,2.002657890319824,0.0007610321044921875,0
21627.317487955093,30666.666666666668,2.0021779537200928,0.0004799365997314453,0
21627.441767930984,30666.666666666668,2.0041449069976807,0.0019669532775878906,0
21627.619295835495,30666.666666666668,2.0025858879089355,0.0015590190887451172,0
21627.68248295784,30666.666666666668,2.004791021347046,0.0022051334381103516,0
21628.080634832382,30666.666666666668,2.0039658546447754,0.0008251667022705078,0
21628.144090890884,30666.666666666668,2.005980968475342,0.0020151138305664062,0
21628.59783387184,30666.666666666668,2.005668878555298,0.0003120899200439453,0
21629.03146791458,30666.666666666668,2.0022408962249756,0.0034279823303222656,0
21629.349591970444,30666.666666666668,2.0060620307922363,0.003821134567260742,0
21629.744849920273,30666.666666666668,2.002793073654175,0.0032689571380615234,0
21630.045485019684,30666.666666666668,2.0076119899749756,0.004818916320800781,0
21630.141568899155,30666.666666666668,2.0069379806518555,0.0006740093231201172,0
21630.57531285286,30666.666666666668,2.0036768913269043,0.003261089324951172,0
21630.728019952774,30666.666666666668,2.0029690265655518,0.0007078647613525391,0
21631.073448896408,30666.666666666668,2.0019309520721436,0.0010380744934082031,0
21631.56673192978,30666.666666666668,2.002392053604126,0.0004611015319824219,0
21631.632184028625,30666.666666666668,2.003218173980713,0.0008261203765869141,0
21631.77861881256,30666.666666666668,2.0020217895507812,0.0011963844299316406,0
21631.905251026154,30666.666666666668,2.0033860206604004,0.0013642311096191406,0
21632.026803016663,30666.666666666668,2.001984119415283,0.0014019012451171875,0
21632.43785881996,30666.666666666668,2.002074956893921,9.083747863769531e-05,0
21632.874899864197,30666.666666666668,2.0019450187683105,0.00012993812561035156,0
21633.150100946426,30666.666666666668,2.002079963684082,0.00013494491577148438,0
21633.224609851837,30666.666666666668,2.0020740032196045,5.9604644775390625e-06,0
21633.35802102089,30666.666666666668,2.001732110977173,0.0003418922424316406,0
21633.837909936905,30666.666666666668,2.0018041133880615,7.200241088867188e-05,0
21633.974750995636,30666.666666666668,2.0035951137542725,0.0017910003662109375,0
21634.395236968994,30666.666666666668,2.0016911029815674,0.0019040107727050781,0
21634.522684812546,30666.666666666668,2.004462957382202,0.0027718544006347656,0
21634.890232801437,30666.666666666668,2.004302978515625,0.00015997886657714844,0
21635.193248033524,30666.666666666668,2.005322217941284,0.0010192394256591797,0
21635.60168981552,30666.666666666668,2.007105827331543,0.001783609390258789,0
21635.97901201248,30666.666666666668,2.0027780532836914,0.0043277740478515625,0
21636.10050201416,30666.666666666668,2.0101370811462402,0.007359027862548828,0
21636.231178998947,30666.666666666668,2.003314971923828,0.006822109222412109,0
21636.453135967255,30666.666666666668,2.0061910152435303,0.0028760433197021484,0
21636.884160995483,30666.666666666668,2.0056240558624268,0.0005669593811035156,0
21637.209964990616,30666.666666666668,2.004801034927368,0.0008230209350585938,0
21637.589751005173,30666.666666666668,2.007341146469116,0.002540111541748047,0
21637.73838186264,30666.666666666668,2.0071868896484375,0.00015425682067871094,0
21638.009688854218,30666.666666666668,2.0042638778686523,0.0029230117797851562,0
21638.084276914597,30666.666666666668,2.0026888847351074,0.0015749931335449219,0
21638.25064086914,30666.666666666668,2.0047428607940674,0.002053976058959961,0
21638.38474202156,30666.666666666668,2.0038771629333496,0.0008656978607177734,0
21638.55192899704,30666.666666666668,2.016045093536377,0.012167930603027344,0
21638.671872854233,30666.666666666668,2.006216049194336,0.009829044342041016,0
21639.046885967255,30666.666666666668,2.0031630992889404,0.003052949905395508,0
21639.51088285446,30666.666666666668,2.0033278465270996,0.0001647472381591797,0
21639.986011981964,30666.666666666668,2.003697156906128,0.0003693103790283203,0
21640.13951086998,30666.666666666668,2.001762866973877,0.0019342899322509766,0
21640.42742085457,30666.666666666668,2.0017478466033936,1.5020370483398438e-05,0
21640.673986911774,30666.666666666668,2.0023770332336426,0.0006291866302490234,0
21640.82283782959,30666.666666666668,2.0023880004882812,1.0967254638671875e-05,0
21641.002592802048,30666.666666666668,2.001776933670044,0.0006110668182373047,0
21641.36607003212,30666.666666666668,2.0026450157165527,0.0008680820465087891,0
21641.63659095764,30666.666666666668,2.0024189949035645,0.00022602081298828125,0
21641.772593975067,30666.666666666668,2.0030219554901123,0.0006029605865478516,0
21641.855863809586,30666.666666666668,2.0028648376464844,0.0001571178436279297,0
21642.092933893204,30666.666666666668,2.00957989692688,0.006715059280395508,0
21642.557840824127,30666.666666666668,2.00655198097229,0.0030279159545898438,0
21643.043709993362,30666.666666666668,2.002185106277466,0.004366874694824219,0
21643.373854875565,30666.666666666668,2.006814956665039,0.004629850387573242,0
21643.58340382576,30666.666666666668,2.0021448135375977,0.004670143127441406,0
21643.97481894493,30666.666666666668,2.0037529468536377,0.001608133316040039,0
21644.409289836884,30666.666666666668,2.00219988822937,0.0015530586242675781,0
21644.537900924683,30666.666666666668,2.0066189765930176,0.004419088363647461,0
21644.720005989075,30666.666666666668,2.0063669681549072,0.00025200843811035156,0
21644.798162937164,30666.666666666668,2.0046300888061523,0.0017368793487548828,0
21645.10715198517,30666.666666666668,2.004763126373291,0.00013303756713867188,0
21645.50990486145,30666.666666666668,2.0017828941345215,0.0029802322387695312,0
21645.755522966385,30666.666666666668,2.00341796875,0.0016350746154785156,0
21645.81587791443,30666.666666666668,2.005903959274292,0.002485990524291992,0
21646.09303498268,30666.666666666668,2.005174160003662,0.0007297992706298828,0
21646.19130897522,30666.666666666668,2.006006956100464,0.0008327960968017578,0
21646.367038965225,30666.666666666668,2.010591983795166,0.0045850276947021484,0
21646.56911087036,30666.666666666668,2.0031919479370117,0.007400035858154297,0
21646.869933843613,31200.0,2.0047500133514404,0.001558065414428711,0
21646.967746019363,31200.0,2.001821994781494,0.002928018569946289,0
21647.13775897026,31200.0,2.0096869468688965,0.007864952087402344,0
21647.37415099144,31200.0,2.006298065185547,0.0033888816833496094,0
21647.650859832764,31200.0,2.004930019378662,0.0013680458068847656,0
21648.036319971085,31200.0,2.0024170875549316,0.0025129318237304688,0
21648.342872858047,31200.0,2.0025949478149414,0.00017786026000976562,0
21648.668923854828,31200.0,2.003675937652588,0.0010809898376464844,0
21648.787561893463,31200.0,2.0049569606781006,0.0012810230255126953,0
21649.223348855972,31200.0,2.0023529529571533,0.0026040077209472656,0
21649.291625976562,31200.0,2.005725145339966,0.0033721923828125,0
21649.49134492874,31200.0,2.0044400691986084,0.0012850761413574219,0
21649.683007001877,31200.0,2.0025620460510254,0.0018780231475830078,0
21650.158684015274,31200.0,2.0047390460968018,0.002177000045776367,0
21650.39780688286,31200.0,2.007835865020752,0.0030968189239501953,0
21650.519763946533,31200.0,2.0022389888763428,0.00559687614440918,0
21650.79332089424,31200.0,2.007143974304199,0.004904985427856445,0
21650.956996917725,31200.0,2.0077409744262695,0.0005970001220703125,0
21651.046813964844,31200.0,2.0041439533233643,0.0035970211029052734,0
21651.099351882935,31200.0,2.00335693359375,0.0007870197296142578,0
21651.33579993248,31200.0,2.00189208984375,0.00146484375,0
21651.451164007187,31200.0,2.0034492015838623,0.0015571117401123047,0
21651.798503875732,31200.0,2.0027918815612793,0.0006573200225830078,0
21652.033977985382,31200.0,2.0054781436920166,0.0026862621307373047,0
21652.221854925156,31200.0,2.006833076477051,0.0013549327850341797,0
21652.593034029007,31200.0,2.001899003982544,0.004934072494506836,0
21652.79381299019,31200.0,2.0018279552459717,7.104873657226562e-05,0
21652.906124830246,31200.0,2.00164794921875,0.0001800060272216797,0
21653.056447982788,31200.0,2.0023889541625977,0.0007410049438476562,0
21653.45490384102,31200.0,2.002908945083618,0.0005199909210205078,0
21653.532950878143,31200.0,2.0020298957824707,0.0008790493011474609,0
21653.955058813095,31200.0,2.0017008781433105,0.00032901763916015625,0
21654.452965974808,31200.0,2.0013129711151123,0.0003879070281982422,0
21654.55036187172,31200.0,2.0020740032196045,0.0007610321044921875,0
21654.7598259449,31200.0,2.0016441345214844,0.0004298686981201172,0
21655.231799840927,31200.0,2.0018508434295654,0.0002067089080810547,0
21655.5849339962,31200.0,2.003955125808716,0.0021042823791503906,0
21655.758606910706,31200.0,2.001642942428589,0.002312183380126953,0
21655.8584959507,31200.0,2.0055909156799316,0.0039479732513427734,0
21655.907866954803,31200.0,2.001660108566284,0.003930807113647461,0
21656.157258033752,31200.0,2.0050740242004395,0.0034139156341552734,0
