buffer_timestamp,data_throughput,pr4g_queue_occupancy,round
2021-06-10 05:52:19,120K,9.0,0
2021-06-10 05:52:20,120K,9.0,0
2021-06-10 05:52:21,120K,9.0,0
2021-06-10 05:52:22,120K,6.0,0
2021-06-10 05:52:23,120K,9.0,0
2021-06-10 05:52:24,120K,8.0,0
2021-06-10 05:52:25,120K,5.0,0
2021-06-10 05:52:26,120K,9.0,0
2021-06-10 05:52:27,120K,8.0,0
2021-06-10 05:52:28,120K,6.0,0
2021-06-10 05:52:29,240K,8.0,0
2021-06-10 05:52:30,240K,9.0,0
2021-06-10 05:52:31,240K,8.0,0
2021-06-10 05:52:32,240K,6.0,0
2021-06-10 05:52:33,240K,8.0,0
2021-06-10 05:52:34,240K,8.0,0
2021-06-10 05:52:35,240K,7.0,0
2021-06-10 05:52:36,240K,8.0,0
2021-06-10 05:52:37,240K,9.0,0
2021-06-10 05:52:38,240K,8.0,0
2021-06-10 05:52:39,240K,7.0,0
2021-06-10 05:52:40,240K,6.0,0
2021-06-10 05:52:41,240K,8.0,0
2021-06-10 05:52:43,240K,6.0,0
2021-06-10 05:52:44,240K,7.0,0
2021-06-10 05:52:45,240K,8.0,0
2021-06-10 05:52:46,240K,6.0,0
2021-06-10 05:52:47,240K,7.0,0
2021-06-10 05:52:48,240K,7.0,0
2021-06-10 05:52:49,240K,7.0,0
2021-06-10 05:52:50,240K,7.0,0
2021-06-10 05:52:51,240K,7.0,0
2021-06-10 05:52:52,240K,5.0,0
2021-06-10 05:52:53,240K,5.0,0
2021-06-10 05:52:54,240K,6.0,0
2021-06-10 05:52:55,240K,7.0,0
2021-06-10 05:52:56,240K,6.0,0
2021-06-10 05:52:57,240K,6.0,0
2021-06-10 05:52:58,240K,8.0,0
2021-06-10 05:52:59,240K,9.0,0
2021-06-10 05:53:00,240K,7.0,0
2021-06-10 05:53:01,240K,7.0,0
2021-06-10 05:53:02,240K,8.0,0
2021-06-10 05:53:03,240K,7.0,0
2021-06-10 05:53:04,240K,7.0,0
2021-06-10 05:53:05,240K,6.0,0
2021-06-10 05:53:06,240K,5.0,0
2021-06-10 05:53:07,240K,7.0,0
2021-06-10 05:53:08,240K,7.0,0
2021-06-10 05:53:09,240K,6.0,0
2021-06-10 05:53:10,240K,6.0,0
2021-06-10 05:53:11,240K,8.0,0
2021-06-10 05:53:12,240K,9.0,0
2021-06-10 05:53:13,240K,7.0,0
2021-06-10 05:53:14,240K,7.0,0
2021-06-10 05:53:15,240K,9.0,0
2021-06-10 05:53:16,240K,11.0,0
2021-06-10 05:53:17,240K,10.0,0
2021-06-10 05:53:18,240K,9.0,0
2021-06-10 05:53:19,240K,9.0,0
2021-06-10 05:53:20,120K,10.0,0
2021-06-10 05:53:21,120K,9.0,0
2021-06-10 05:53:22,120K,5.0,0
2021-06-10 05:53:23,120K,8.0,0
2021-06-10 05:53:24,120K,11.0,0
2021-06-10 05:53:25,120K,8.0,0
2021-06-10 05:53:26,120K,6.0,0
2021-06-10 05:53:27,120K,7.0,0
2021-06-10 05:53:28,120K,9.0,0
2021-06-10 05:53:29,120K,8.0,0
2021-06-10 05:53:30,120K,8.0,0
2021-06-10 05:53:31,120K,7.0,0
2021-06-10 05:53:32,120K,7.0,0
2021-06-10 05:53:33,120K,6.0,0
2021-06-10 05:53:34,120K,5.0,0
2021-06-10 05:53:35,120K,7.0,0
2021-06-10 05:53:36,120K,6.0,0
2021-06-10 05:53:37,120K,5.0,0
2021-06-10 05:53:38,120K,8.0,0
2021-06-10 05:53:39,120K,7.0,0
2021-06-10 05:53:40,120K,6.0,0
2021-06-10 05:53:41,120K,6.0,0
2021-06-10 05:53:42,120K,6.0,0
2021-06-10 05:53:43,120K,8.0,0
2021-06-10 05:53:44,120K,8.0,0
2021-06-10 05:53:45,120K,6.0,0
2021-06-10 05:53:46,120K,8.0,0
2021-06-10 05:53:47,120K,9.0,0
2021-06-10 05:53:48,120K,9.0,0
2021-06-10 05:53:49,120K,8.0,0
2021-06-10 05:53:50,120K,8.0,0
2021-06-10 05:53:51,120K,8.0,0
2021-06-10 05:53:52,120K,9.0,0
2021-06-10 05:53:54,120K,9.0,0
2021-06-10 05:53:55,120K,7.0,0
2021-06-10 05:53:56,120K,6.0,0
2021-06-10 05:53:57,120K,6.0,0
2021-06-10 05:53:58,120K,5.0,0
2021-06-10 05:53:59,120K,6.0,0
2021-06-10 05:54:00,120K,9.0,0
2021-06-10 05:54:01,120K,8.0,0
2021-06-10 05:54:02,120K,8.0,0
2021-06-10 05:54:03,120K,8.0,0
2021-06-10 05:54:04,120K,6.0,0
2021-06-10 05:54:05,120K,6.0,0
2021-06-10 05:54:06,120K,7.0,0
2021-06-10 05:54:07,120K,7.0,0
2021-06-10 05:54:08,120K,5.0,0
2021-06-10 05:54:09,120K,6.0,0
2021-06-10 05:54:10,120K,6.0,0
2021-06-10 05:54:11,120K,7.0,0
2021-06-10 05:54:12,120K,9.0,0
2021-06-10 05:54:13,120K,6.0,0
2021-06-10 05:54:14,120K,5.0,0
2021-06-10 05:54:15,120K,7.0,0
2021-06-10 05:54:16,120K,8.0,0
2021-06-10 05:54:17,120K,7.0,0
2021-06-10 05:54:18,120K,8.0,0
2021-06-10 05:54:19,120K,9.0,0
2021-06-10 05:54:20,60K,7.0,0
2021-06-10 05:54:21,60K,5.0,0
2021-06-10 05:54:22,60K,4.0,0
2021-06-10 05:54:23,60K,6.0,0
2021-06-10 05:54:24,60K,8.0,0
2021-06-10 05:54:25,60K,9.0,0
2021-06-10 05:54:26,60K,9.0,0
2021-06-10 05:54:27,60K,7.0,0
2021-06-10 05:54:28,60K,11.0,0
2021-06-10 05:54:29,60K,11.0,0
2021-06-10 05:54:30,60K,7.0,0
2021-06-10 05:54:31,60K,6.0,0
2021-06-10 05:54:32,60K,9.0,0
2021-06-10 05:54:33,60K,9.0,0
2021-06-10 05:54:34,60K,6.0,0
2021-06-10 05:54:35,60K,8.0,0
2021-06-10 05:54:36,60K,9.0,0
2021-06-10 05:54:37,60K,5.0,0
2021-06-10 05:54:38,60K,5.0,0
2021-06-10 05:54:39,60K,7.0,0
2021-06-10 05:54:40,60K,7.0,0
2021-06-10 05:54:41,60K,7.0,0
2021-06-10 05:54:42,60K,7.0,0
2021-06-10 05:54:43,60K,5.0,0
2021-06-10 05:54:44,60K,4.0,0
2021-06-10 05:54:45,60K,7.0,0
2021-06-10 05:54:46,60K,8.0,0
2021-06-10 05:54:47,60K,7.0,0
2021-06-10 05:54:48,60K,7.0,0
2021-06-10 05:54:49,60K,7.0,0
2021-06-10 05:54:50,60K,7.0,0
2021-06-10 05:54:51,60K,8.0,0
2021-06-10 05:54:52,60K,8.0,0
2021-06-10 05:54:53,60K,9.0,0
2021-06-10 05:54:54,60K,7.0,0
2021-06-10 05:54:55,60K,8.0,0
2021-06-10 05:54:56,60K,8.0,0
2021-06-10 05:54:57,60K,7.0,0
2021-06-10 05:54:58,60K,9.0,0
2021-06-10 05:54:59,60K,8.0,0
2021-06-10 05:55:00,60K,7.0,0
2021-06-10 05:55:01,60K,7.0,0
2021-06-10 05:55:02,60K,7.0,0
2021-06-10 05:55:03,60K,9.0,0
2021-06-10 05:55:04,60K,7.0,0
2021-06-10 05:55:05,60K,5.0,0
2021-06-10 05:55:06,60K,7.0,0
2021-06-10 05:55:07,60K,8.0,0
2021-06-10 05:55:08,60K,7.0,0
2021-06-10 05:55:09,60K,6.0,0
2021-06-10 05:55:10,60K,8.0,0
2021-06-10 05:55:11,60K,7.0,0
2021-06-10 05:55:12,60K,6.0,0
2021-06-10 05:55:13,60K,8.0,0
2021-06-10 05:55:14,60K,8.0,0
2021-06-10 05:55:15,60K,7.0,0
2021-06-10 05:55:16,60K,7.0,0
2021-06-10 05:55:17,60K,8.0,0
2021-06-10 05:55:18,60K,8.0,0
2021-06-10 05:55:19,60K,8.0,0
2021-06-10 05:55:20,30K,8.0,0
2021-06-10 05:55:22,30K,7.0,0
2021-06-10 05:55:23,30K,7.0,0
2021-06-10 05:55:24,30K,7.0,0
2021-06-10 05:55:25,30K,6.0,0
2021-06-10 05:55:26,30K,5.0,0
2021-06-10 05:55:27,30K,7.0,0
2021-06-10 05:55:28,30K,9.0,0
2021-06-10 05:55:29,30K,8.0,0
2021-06-10 05:55:30,30K,8.0,0
2021-06-10 05:55:31,30K,7.0,0
2021-06-10 05:55:32,30K,8.0,0
2021-06-10 05:55:33,30K,8.0,0
2021-06-10 05:55:34,30K,7.0,0
2021-06-10 05:55:35,30K,7.0,0
2021-06-10 05:55:36,30K,7.0,0
2021-06-10 05:55:37,30K,9.0,0
2021-06-10 05:55:38,30K,10.0,0
2021-06-10 05:55:39,30K,11.0,0
2021-06-10 05:55:40,30K,12.0,0
2021-06-10 05:55:41,30K,12.0,0
2021-06-10 05:55:42,30K,10.0,0
2021-06-10 05:55:43,30K,11.0,0
2021-06-10 05:55:44,30K,10.0,0
2021-06-10 05:55:45,30K,9.0,0
2021-06-10 05:55:46,30K,9.0,0
2021-06-10 05:55:47,30K,8.0,0
2021-06-10 05:55:48,30K,8.0,0
2021-06-10 05:55:49,30K,8.0,0
2021-06-10 05:55:50,30K,9.0,0
2021-06-10 05:55:51,30K,10.0,0
2021-06-10 05:55:52,30K,9.0,0
2021-06-10 05:55:53,30K,8.0,0
2021-06-10 05:55:54,30K,9.0,0
2021-06-10 05:55:55,30K,9.0,0
2021-06-10 05:55:56,30K,9.0,0
2021-06-10 05:55:57,30K,10.0,0
2021-06-10 05:55:58,30K,10.0,0
2021-06-10 05:55:59,30K,11.0,0
2021-06-10 05:56:00,30K,11.0,0
2021-06-10 05:56:01,30K,11.0,0
2021-06-10 05:56:02,30K,9.0,0
2021-06-10 05:56:03,30K,9.0,0
2021-06-10 05:56:04,30K,8.0,0
2021-06-10 05:56:05,30K,7.0,0
2021-06-10 05:56:06,30K,8.0,0
2021-06-10 05:56:07,30K,7.0,0
2021-06-10 05:56:08,30K,7.0,0
2021-06-10 05:56:09,30K,7.0,0
2021-06-10 05:56:10,30K,7.0,0
2021-06-10 05:56:11,30K,7.0,0
2021-06-10 05:56:12,30K,6.0,0
2021-06-10 05:56:13,30K,5.0,0
2021-06-10 05:56:14,30K,6.0,0
2021-06-10 05:56:15,30K,8.0,0
2021-06-10 05:56:16,30K,7.0,0
2021-06-10 05:56:17,30K,8.0,0
2021-06-10 05:56:18,30K,10.0,0
2021-06-10 05:56:19,30K,7.0,0
2021-06-10 05:56:20,30K,8.0,0
2021-06-10 05:56:21,30K,0.0,0
2021-06-10 05:56:22,30K,0.0,0
2021-06-10 05:56:23,30K,0.0,0
2021-06-10 05:56:24,30K,0.0,0
2021-06-10 05:56:25,30K,0.0,0
2021-06-10 05:56:26,30K,0.0,0
2021-06-10 05:56:27,30K,0.0,0
2021-06-10 05:56:28,30K,0.0,0
2021-06-10 05:56:29,30K,0.0,0
2021-06-10 05:56:30,240K,0.0,0
2021-06-10 05:56:31,240K,1.0,0
2021-06-10 05:56:32,240K,4.0,0
2021-06-10 05:56:33,240K,6.0,0
2021-06-10 05:56:34,240K,9.0,0
2021-06-10 05:56:35,240K,9.0,0
2021-06-10 05:56:36,240K,6.0,0
2021-06-10 05:56:37,240K,7.0,0
2021-06-10 05:56:38,240K,8.0,0
2021-06-10 05:56:39,240K,6.0,0
2021-06-10 05:56:40,240K,5.0,0
2021-06-10 05:56:41,240K,7.0,0
2021-06-10 05:56:42,240K,7.0,0
2021-06-10 05:56:43,240K,7.0,0
2021-06-10 05:56:44,240K,7.0,0
2021-06-10 05:56:45,240K,6.0,0
2021-06-10 05:56:46,240K,7.0,0
2021-06-10 05:56:47,240K,8.0,0
2021-06-10 05:56:48,240K,7.0,0
2021-06-10 05:56:49,240K,6.0,0
2021-06-10 05:56:50,240K,7.0,0
2021-06-10 05:56:51,240K,10.0,0
2021-06-10 05:56:53,240K,8.0,0
2021-06-10 05:56:54,240K,7.0,0
2021-06-10 05:56:55,240K,9.0,0
2021-06-10 05:56:56,240K,8.0,0
2021-06-10 05:56:57,240K,7.0,0
2021-06-10 05:56:58,240K,7.0,0
2021-06-10 05:56:59,240K,9.0,0
2021-06-10 05:57:00,240K,10.0,0
2021-06-10 05:57:01,240K,8.0,0
2021-06-10 05:57:02,240K,6.0,0
2021-06-10 05:57:03,240K,7.0,0
2021-06-10 05:57:04,240K,6.0,0
2021-06-10 05:57:05,240K,6.0,0
2021-06-10 05:57:06,240K,7.0,0
2021-06-10 05:57:07,240K,7.0,0
2021-06-10 05:57:08,240K,7.0,0
2021-06-10 05:57:09,240K,6.0,0
2021-06-10 05:57:10,240K,6.0,0
2021-06-10 05:57:11,240K,8.0,0
2021-06-10 05:57:12,240K,9.0,0
2021-06-10 05:57:13,240K,7.0,0
2021-06-10 05:57:14,240K,5.0,0
2021-06-10 05:57:15,240K,6.0,0
2021-06-10 05:57:16,240K,7.0,0
2021-06-10 05:57:17,240K,6.0,0
2021-06-10 05:57:18,240K,7.0,0
2021-06-10 05:57:19,240K,9.0,0
2021-06-10 05:57:20,240K,10.0,0
2021-06-10 05:57:21,240K,10.0,0
2021-06-10 05:57:22,240K,7.0,0
2021-06-10 05:57:23,240K,6.0,0
2021-06-10 05:57:24,240K,6.0,0
2021-06-10 05:57:25,240K,7.0,0
2021-06-10 05:57:26,240K,7.0,0
2021-06-10 05:57:27,240K,8.0,0
2021-06-10 05:57:28,240K,14.0,0
2021-06-10 05:57:29,240K,10.0,0
2021-06-10 05:57:30,240K,6.0,0
2021-06-10 05:57:31,240K,7.0,0
2021-06-10 05:57:32,240K,8.0,0
2021-06-10 05:57:33,240K,9.0,0
2021-06-10 05:57:34,240K,6.0,0
2021-06-10 05:57:35,240K,6.0,0
2021-06-10 05:57:36,240K,8.0,0
2021-06-10 05:57:37,240K,7.0,0
2021-06-10 05:57:38,240K,7.0,0
2021-06-10 05:57:39,240K,7.0,0
2021-06-10 05:57:40,240K,7.0,0
2021-06-10 05:57:41,240K,8.0,0
2021-06-10 05:57:42,240K,8.0,0
2021-06-10 05:57:43,240K,6.0,0
2021-06-10 05:57:44,240K,6.0,0
2021-06-10 05:57:45,240K,7.0,0
2021-06-10 05:57:46,240K,6.0,0
2021-06-10 05:57:47,240K,7.0,0
2021-06-10 05:57:48,240K,7.0,0
2021-06-10 05:57:49,240K,8.0,0
2021-06-10 05:57:50,240K,7.0,0
2021-06-10 05:57:51,240K,5.0,0
2021-06-10 05:57:52,240K,6.0,0
2021-06-10 05:57:53,240K,7.0,0
2021-06-10 05:57:54,240K,8.0,0
2021-06-10 05:57:55,240K,7.0,0
2021-06-10 05:57:56,240K,8.0,0
2021-06-10 05:57:57,240K,7.0,0
2021-06-10 05:57:58,240K,7.0,0
2021-06-10 05:57:59,240K,6.0,0
2021-06-10 05:58:00,240K,5.0,0
2021-06-10 05:58:01,240K,7.0,0
2021-06-10 05:58:02,240K,7.0,0
2021-06-10 05:58:03,240K,9.0,0
2021-06-10 05:58:04,240K,8.0,0
2021-06-10 05:58:05,240K,5.0,0
2021-06-10 05:58:06,240K,6.0,0
2021-06-10 05:58:07,240K,8.0,0
2021-06-10 05:58:08,240K,7.0,0
2021-06-10 05:58:09,240K,8.0,0
2021-06-10 05:58:10,240K,8.0,0
2021-06-10 05:58:11,240K,8.0,0
2021-06-10 05:58:12,240K,8.0,0
2021-06-10 05:58:13,240K,8.0,0
2021-06-10 05:58:14,240K,8.0,0
2021-06-10 05:58:15,240K,5.0,0
2021-06-10 05:58:16,240K,5.0,0
2021-06-10 05:58:17,240K,7.0,0
2021-06-10 05:58:18,240K,9.0,0
2021-06-10 05:58:19,240K,8.0,0
2021-06-10 05:58:20,240K,6.0,0
2021-06-10 05:58:21,240K,6.0,0
2021-06-10 05:58:22,240K,7.0,0
2021-06-10 05:58:23,240K,8.0,0
2021-06-10 05:58:24,240K,7.0,0
2021-06-10 05:58:25,240K,6.0,0
2021-06-10 05:58:26,240K,6.0,0
2021-06-10 05:58:27,240K,5.0,0
2021-06-10 05:58:28,240K,5.0,0
2021-06-10 05:58:29,240K,6.0,0
2021-06-10 05:58:30,240K,7.0,0
2021-06-10 05:58:31,240K,6.0,0
2021-06-10 05:58:32,240K,5.0,0
2021-06-10 05:58:33,240K,5.0,0
2021-06-10 05:58:34,240K,8.0,0
2021-06-10 05:58:35,240K,8.0,0
2021-06-10 05:58:36,240K,5.0,0
2021-06-10 05:58:37,240K,5.0,0
2021-06-10 05:58:38,240K,6.0,0
2021-06-10 05:58:39,240K,8.0,0
2021-06-10 05:58:41,240K,10.0,0
2021-06-10 05:58:42,240K,10.0,0
2021-06-10 05:58:43,240K,8.0,0
2021-06-10 05:58:44,240K,7.0,0
2021-06-10 05:58:45,240K,8.0,0
2021-06-10 05:58:46,240K,7.0,0
2021-06-10 05:58:47,240K,7.0,0
2021-06-10 05:58:48,240K,7.0,0
2021-06-10 05:58:49,240K,7.0,0
2021-06-10 05:58:50,240K,7.0,0
2021-06-10 05:58:51,240K,8.0,0
2021-06-10 05:58:52,240K,9.0,0
2021-06-10 05:58:53,240K,9.0,0
2021-06-10 05:58:54,240K,9.0,0
2021-06-10 05:58:55,240K,8.0,0
2021-06-10 05:58:56,240K,7.0,0
2021-06-10 05:58:57,240K,7.0,0
2021-06-10 05:58:58,240K,7.0,0
2021-06-10 05:58:59,240K,7.0,0
2021-06-10 05:59:00,240K,8.0,0
2021-06-10 05:59:01,240K,8.0,0
2021-06-10 05:59:02,240K,7.0,0
2021-06-10 05:59:03,240K,5.0,0
2021-06-10 05:59:04,240K,7.0,0
2021-06-10 05:59:05,240K,7.0,0
2021-06-10 05:59:06,240K,8.0,0
2021-06-10 05:59:07,240K,8.0,0
2021-06-10 05:59:08,240K,6.0,0
2021-06-10 05:59:09,240K,6.0,0
2021-06-10 05:59:10,240K,8.0,0
2021-06-10 05:59:11,240K,8.0,0
2021-06-10 05:59:12,240K,6.0,0
2021-06-10 05:59:13,240K,6.0,0
2021-06-10 05:59:14,240K,7.0,0
2021-06-10 05:59:15,240K,8.0,0
2021-06-10 05:59:16,240K,9.0,0
2021-06-10 05:59:17,240K,7.0,0
2021-06-10 05:59:18,240K,6.0,0
2021-06-10 05:59:19,240K,8.0,0
2021-06-10 05:59:20,240K,9.0,0
2021-06-10 05:59:21,240K,6.0,0
2021-06-10 05:59:22,240K,6.0,0
2021-06-10 05:59:23,240K,7.0,0
2021-06-10 05:59:24,240K,6.0,0
2021-06-10 05:59:25,240K,6.0,0
2021-06-10 05:59:26,240K,9.0,0
2021-06-10 05:59:27,240K,10.0,0
2021-06-10 05:59:28,240K,7.0,0
2021-06-10 05:59:29,240K,6.0,0
2021-06-10 05:59:30,240K,9.0,0
2021-06-10 05:59:31,240K,9.0,0
2021-06-10 05:59:32,240K,6.0,0
2021-06-10 05:59:33,240K,6.0,0
2021-06-10 05:59:34,240K,6.0,0
2021-06-10 05:59:35,240K,7.0,0
2021-06-10 05:59:36,240K,9.0,0
2021-06-10 05:59:37,240K,9.0,0
2021-06-10 05:59:38,240K,9.0,0
2021-06-10 05:59:39,240K,9.0,0
2021-06-10 05:59:40,240K,10.0,0
2021-06-10 05:59:41,240K,8.0,0
2021-06-10 05:59:42,240K,8.0,0
2021-06-10 05:59:43,240K,6.0,0
2021-06-10 05:59:44,240K,6.0,0
2021-06-10 05:59:45,240K,9.0,0
2021-06-10 05:59:46,240K,9.0,0
2021-06-10 05:59:47,240K,9.0,0
2021-06-10 05:59:48,240K,8.0,0
2021-06-10 05:59:49,240K,6.0,0
2021-06-10 05:59:50,240K,7.0,0
2021-06-10 05:59:51,240K,8.0,0
2021-06-10 05:59:52,240K,8.0,0
2021-06-10 05:59:53,240K,7.0,0
2021-06-10 05:59:54,240K,6.0,0
2021-06-10 05:59:55,240K,8.0,0
2021-06-10 05:59:56,240K,8.0,0
2021-06-10 05:59:57,240K,8.0,0
2021-06-10 05:59:58,240K,5.0,0
2021-06-10 05:59:59,240K,5.0,0
2021-06-10 06:00:00,240K,6.0,0
2021-06-10 06:00:01,240K,8.0,0
2021-06-10 06:00:02,240K,7.0,0
2021-06-10 06:00:03,240K,6.0,0
2021-06-10 06:00:04,240K,7.0,0
2021-06-10 06:00:05,240K,7.0,0
2021-06-10 06:00:06,240K,7.0,0
2021-06-10 06:00:07,240K,7.0,0
2021-06-10 06:00:08,240K,6.0,0
2021-06-10 06:00:09,240K,8.0,0
2021-06-10 06:00:11,240K,7.0,0
2021-06-10 06:00:12,240K,7.0,0
2021-06-10 06:00:13,240K,8.0,0
2021-06-10 06:00:14,240K,6.0,0
2021-06-10 06:00:15,240K,5.0,0
2021-06-10 06:00:16,240K,4.0,0
2021-06-10 06:00:17,240K,5.0,0
2021-06-10 06:00:18,240K,7.0,0
2021-06-10 06:00:19,240K,9.0,0
2021-06-10 06:00:20,240K,8.0,0
2021-06-10 06:00:21,240K,5.0,0
2021-06-10 06:00:22,240K,6.0,0
2021-06-10 06:00:23,240K,6.0,0
2021-06-10 06:00:24,240K,6.0,0
2021-06-10 06:00:25,240K,8.0,0
2021-06-10 06:00:26,240K,7.0,0
2021-06-10 06:00:27,240K,9.0,0
2021-06-10 06:00:28,240K,9.0,0
2021-06-10 06:00:29,240K,6.0,0
2021-06-10 06:00:30,240K,6.0,0
2021-06-10 06:00:31,240K,5.0,0
2021-06-10 06:00:32,240K,6.0,0
2021-06-10 06:00:33,240K,5.0,0
2021-06-10 06:00:34,240K,6.0,0
2021-06-10 06:00:35,240K,7.0,0
2021-06-10 06:00:36,240K,6.0,0
2021-06-10 06:00:37,240K,6.0,0
2021-06-10 06:00:38,240K,7.0,0
2021-06-10 06:00:39,240K,6.0,0
2021-06-10 06:00:40,240K,6.0,0
2021-06-10 06:00:41,240K,7.0,0
2021-06-10 06:00:42,240K,7.0,0
2021-06-10 06:00:43,240K,7.0,0
2021-06-10 06:00:44,240K,6.0,0
2021-06-10 06:00:45,240K,8.0,0
2021-06-10 06:00:46,240K,9.0,0
2021-06-10 06:00:47,240K,7.0,0
2021-06-10 06:00:48,240K,5.0,0
2021-06-10 06:00:49,240K,4.0,0
2021-06-10 06:00:50,240K,5.0,0
2021-06-10 06:00:51,240K,6.0,0
2021-06-10 06:00:52,240K,7.0,0
2021-06-10 06:00:53,240K,7.0,0
2021-06-10 06:00:54,240K,5.0,0
2021-06-10 06:00:55,240K,6.0,0
2021-06-10 06:00:56,240K,6.0,0
2021-06-10 06:00:57,240K,6.0,0
2021-06-10 06:00:58,240K,7.0,0
2021-06-10 06:00:59,240K,8.0,0
2021-06-10 06:01:00,240K,8.0,0
2021-06-10 06:01:01,240K,7.0,0
2021-06-10 06:01:02,240K,7.0,0
2021-06-10 06:01:03,240K,6.0,0
2021-06-10 06:01:04,240K,6.0,0
2021-06-10 06:01:05,240K,6.0,0
2021-06-10 06:01:06,240K,5.0,0
2021-06-10 06:01:07,240K,5.0,0
2021-06-10 06:01:08,240K,6.0,0
2021-06-10 06:01:09,240K,7.0,0
2021-06-10 06:01:10,240K,9.0,0
2021-06-10 06:01:11,240K,6.0,0
2021-06-10 06:01:12,240K,5.0,0
2021-06-10 06:01:13,240K,4.0,0
2021-06-10 06:01:14,240K,8.0,0
2021-06-10 06:01:15,240K,9.0,0
2021-06-10 06:01:16,240K,7.0,0
2021-06-10 06:01:17,240K,7.0,0
2021-06-10 06:01:18,240K,8.0,0
2021-06-10 06:01:19,240K,7.0,0
2021-06-10 06:01:20,240K,6.0,0
2021-06-10 06:01:21,240K,7.0,0
2021-06-10 06:01:22,240K,7.0,0
2021-06-10 06:01:23,240K,6.0,0
2021-06-10 06:01:24,240K,8.0,0
2021-06-10 06:01:25,240K,9.0,0
2021-06-10 06:01:26,240K,7.0,0
2021-06-10 06:01:27,240K,7.0,0
2021-06-10 06:01:28,240K,5.0,0
2021-06-10 06:01:29,240K,6.0,0
2021-06-10 06:01:30,240K,6.0,0
2021-06-10 06:01:31,240K,5.0,0
2021-06-10 06:01:32,240K,7.0,0
2021-06-10 06:01:33,240K,7.0,0
2021-06-10 06:01:34,240K,6.0,0
2021-06-10 06:01:35,240K,7.0,0
2021-06-10 06:01:36,240K,8.0,0
2021-06-10 06:01:37,240K,7.0,0
2021-06-10 06:01:38,240K,6.0,0
2021-06-10 06:01:39,240K,6.0,0
2021-06-10 06:01:40,240K,7.0,0
2021-06-10 06:01:41,240K,7.0,0
2021-06-10 06:01:42,240K,6.0,0
2021-06-10 06:01:43,240K,9.0,0
2021-06-10 06:01:44,240K,8.0,0
2021-06-10 06:01:45,240K,7.0,0
2021-06-10 06:01:46,240K,8.0,0
2021-06-10 06:01:47,240K,7.0,0
2021-06-10 06:01:48,240K,8.0,0
2021-06-10 06:01:49,240K,8.0,0
2021-06-10 06:01:50,240K,8.0,0
2021-06-10 06:01:51,240K,7.0,0
2021-06-10 06:01:52,240K,9.0,0
2021-06-10 06:01:53,240K,10.0,0
2021-06-10 06:01:54,240K,9.0,0
2021-06-10 06:01:55,240K,11.0,0
2021-06-10 06:01:57,240K,9.0,0
2021-06-10 06:01:58,240K,6.0,0
2021-06-10 06:01:59,240K,7.0,0
2021-06-10 06:02:00,240K,7.0,0
2021-06-10 06:02:01,240K,8.0,0
2021-06-10 06:02:02,240K,9.0,0
2021-06-10 06:02:03,240K,7.0,0
2021-06-10 06:02:04,240K,8.0,0
2021-06-10 06:02:05,240K,7.0,0
2021-06-10 06:02:06,240K,7.0,0
2021-06-10 06:02:07,240K,9.0,0
2021-06-10 06:02:08,240K,9.0,0
2021-06-10 06:02:09,240K,8.0,0
2021-06-10 06:02:10,240K,9.0,0
