buffer_timestamp,data_throughput,pr4g_queue_occupancy,round
2021-06-10 08:38:15,240K,0.0,0
2021-06-10 08:38:16,240K,0.0,0
2021-06-10 08:38:17,240K,0.0,0
2021-06-10 08:38:18,240K,0.0,0
2021-06-10 08:38:19,240K,0.0,0
2021-06-10 08:38:20,240K,0.0,0
2021-06-10 08:38:21,240K,0.0,0
2021-06-10 08:38:22,240K,0.0,0
2021-06-10 08:38:23,240K,0.0,0
2021-06-10 08:38:24,240K,0.0,0
2021-06-10 08:38:25,240K,0.0,0
2021-06-10 08:38:26,240K,0.0,0
2021-06-10 08:38:27,240K,1.0,0
2021-06-10 08:38:28,240K,5.0,0
2021-06-10 08:38:29,240K,8.0,0
2021-06-10 08:38:30,240K,9.0,0
2021-06-10 08:38:31,240K,9.0,0
2021-06-10 08:38:32,240K,7.0,0
2021-06-10 08:38:33,240K,6.0,0
2021-06-10 08:38:34,240K,6.0,0
2021-06-10 08:38:35,240K,6.0,0
2021-06-10 08:38:36,240K,5.0,0
2021-06-10 08:38:37,240K,8.0,0
2021-06-10 08:38:38,240K,13.0,0
2021-06-10 08:38:39,240K,10.0,0
2021-06-10 08:38:40,240K,6.0,0
2021-06-10 08:38:41,240K,7.0,0
2021-06-10 08:38:42,240K,9.0,0
2021-06-10 08:38:43,240K,8.0,0
2021-06-10 08:38:44,240K,8.0,0
2021-06-10 08:38:45,240K,8.0,0
2021-06-10 08:38:46,240K,6.0,0
2021-06-10 08:38:47,240K,7.0,0
2021-06-10 08:38:48,240K,8.0,0
2021-06-10 08:38:49,240K,10.0,0
2021-06-10 08:38:50,240K,8.0,0
2021-06-10 08:38:51,240K,7.0,0
2021-06-10 08:38:52,240K,9.0,0
2021-06-10 08:38:53,240K,8.0,0
2021-06-10 08:38:54,240K,5.0,0
2021-06-10 08:38:55,240K,7.0,0
2021-06-10 08:38:56,240K,11.0,0
2021-06-10 08:38:57,240K,11.0,0
2021-06-10 08:38:58,240K,8.0,0
2021-06-10 08:38:59,240K,7.0,0
2021-06-10 08:39:00,240K,9.0,0
2021-06-10 08:39:01,240K,10.0,0
2021-06-10 08:39:02,240K,10.0,0
2021-06-10 08:39:03,240K,9.0,0
2021-06-10 08:39:04,240K,9.0,0
2021-06-10 08:39:05,240K,7.0,0
2021-06-10 08:39:06,240K,8.0,0
2021-06-10 08:39:07,240K,8.0,0
2021-06-10 08:39:08,240K,7.0,0
2021-06-10 08:39:09,240K,8.0,0
2021-06-10 08:39:10,240K,9.0,0
2021-06-10 08:39:11,240K,8.0,0
2021-06-10 08:39:12,240K,6.0,0
2021-06-10 08:39:13,240K,8.0,0
2021-06-10 08:39:14,240K,8.0,0
2021-06-10 08:39:15,240K,8.0,0
2021-06-10 08:39:16,240K,9.0,0
2021-06-10 08:39:17,240K,8.0,0
2021-06-10 08:39:18,240K,9.0,0
2021-06-10 08:39:19,240K,9.0,0
