time,disconnect,reconnect,scanner_start,scanner_stop,scan_trigger
143.4786720275879,1,0,0,0,0
143.48145985603333,2,0,0,0,0
144.48633098602295,0,0,1,0,0
146.48922085762024,0,0,0,0,1
152.29945492744446,0,0,0,0,1
158.36645603179932,0,0,0,0,1
164.1597318649292,0,0,0,0,1
169.9031548500061,0,0,0,0,1
175.67509198188782,0,0,0,0,1
181.45643091201782,0,0,0,0,1
187.23128485679626,0,0,0,0,1
193.12756395339966,0,0,0,0,1
198.94547080993652,0,0,0,0,1
204.8481638431549,0,0,0,0,1
210.64922380447388,0,0,0,0,1
216.43319082260132,0,0,0,0,1
222.34691095352173,0,0,0,0,1
228.18015098571777,0,0,0,0,1
233.94714784622192,0,0,0,0,1
239.71566081047058,0,0,0,0,1
245.4938929080963,0,0,0,0,1
251.27634501457214,0,0,0,0,1
257.05552983283997,0,0,0,0,1
262.84162187576294,0,0,0,0,1
268.88069581985474,0,0,0,0,1
274.64394783973694,0,0,0,0,1
280.4473910331726,0,0,0,0,1
286.19549894332886,0,0,0,0,1
291.9577670097351,0,0,0,0,1
297.7090928554535,0,0,0,0,1
303.6494560241699,0,0,0,0,1
309.4758679866791,0,0,0,0,1
315.52458000183105,0,0,0,0,1
321.32667899131775,0,0,0,0,1
327.07923889160156,0,0,0,0,1
332.8727698326111,0,0,0,0,1
338.9773769378662,0,0,0,0,1
344.89142894744873,0,0,0,0,1
350.6234378814697,0,0,0,0,1
356.44741892814636,0,0,0,0,1
362.1904528141022,0,0,0,0,1
368.00709199905396,0,0,0,0,1
373.77966690063477,0,0,0,0,1
379.82584381103516,0,0,0,0,1
385.6405408382416,0,0,0,0,1
391.40238785743713,0,0,0,0,1
397.5367360115051,0,0,0,0,1
403.8125488758087,0,0,0,0,1
409.57822489738464,0,0,0,0,1
415.3452160358429,0,0,0,0,1
421.13112592697144,0,0,0,0,1
426.8887758255005,0,0,0,0,1
432.6650228500366,0,0,0,0,1
438.4357008934021,0,0,0,0,1
444.7055640220642,0,0,0,0,1
450.49925088882446,0,0,0,0,1
456.3342139720917,0,0,0,0,1
462.1727879047394,0,0,0,0,1
467.9778928756714,0,0,0,0,1
473.7908229827881,0,0,0,0,1
479.65933895111084,0,0,0,0,1
485.5025758743286,0,0,0,0,1
491.3086578845978,0,0,0,0,1
497.0552568435669,0,0,0,0,1
502.8025050163269,0,0,0,0,1
508.6339108943939,0,0,0,0,1
514.4486839771271,0,0,0,0,1
520.2280778884888,0,0,0,0,1
525.9955408573151,0,0,0,0,1
531.7741379737854,0,0,0,0,1
538.3152508735657,0,0,0,0,1
544.0713589191437,0,0,0,0,1
549.9953708648682,0,0,0,0,1
555.8004899024963,0,0,0,0,1
561.5727179050446,0,0,0,0,1
567.3989109992981,0,0,0,0,1
573.1473820209503,0,0,0,0,1
578.9431159496307,0,0,0,0,1
579.946347951889,0,1,0,0,0
583.7086789608002,0,2,0,0,0
583.7088730335236,0,0,0,1,0
