time,disconnect,reconnect,scanner_start,scanner_stop,scan_trigger
1309.1025040149689,0,0,0,0,1
1314.8979120254517,0,0,0,0,1
1320.6543200016022,0,0,0,0,1
1326.4586420059204,0,0,0,0,1
1332.330076932907,0,0,0,0,1
1338.374363899231,0,0,0,0,1
1344.134829044342,0,0,0,0,1
1349.882472038269,0,0,0,0,1
1355.8189070224762,0,0,0,0,1
1361.7405109405518,0,0,0,0,1
1368.136510848999,0,0,0,0,1
1374.1870079040527,0,0,0,0,1
1379.9346129894257,0,0,0,0,1
1385.6908099651337,0,0,0,0,1
1391.674880027771,0,0,0,0,1
1397.4361588954926,0,0,0,0,1
1404.150976896286,0,0,0,0,1
1410.0257470607758,0,0,0,0,1
1415.8348908424377,0,0,0,0,1
1422.34672498703,0,0,0,0,1
1428.1628758907318,0,0,0,0,1
1434.0171699523926,0,0,0,0,1
1440.1811339855194,0,0,0,0,1
1445.9865798950195,0,0,0,0,1
1451.7464258670807,0,0,0,0,1
1457.5151028633118,0,0,0,0,1
1463.2953979969025,0,0,0,0,1
1469.1266739368439,0,0,0,0,1
1474.9017980098724,0,0,0,0,1
1480.8921189308167,0,0,0,0,1
1486.687332868576,0,0,0,0,1
1492.4419469833374,0,0,0,0,1
1498.2040610313416,0,0,0,0,1
1503.9684250354767,0,0,0,0,1
1509.740119934082,0,0,0,0,1
1515.8234989643097,0,0,0,0,1
1521.6058299541473,0,0,0,0,1
1527.3906400203705,0,0,0,0,1
1533.1543259620667,0,0,0,0,1
1538.964959859848,0,0,0,0,1
1545.7895059585571,0,0,0,0,1
1551.53799700737,0,0,0,0,1
1557.2957890033722,0,0,0,0,1
1563.0509388446808,0,0,0,0,1
1569.7385530471802,0,0,0,0,1
1575.4979929924011,0,0,0,0,1
1581.3058619499207,0,0,0,0,1
1587.0827069282532,0,0,0,0,1
1592.8751430511475,0,0,0,0,1
1598.6630010604858,0,0,0,0,1
1604.4347829818726,0,0,0,0,1
1610.1863820552826,0,0,0,0,1
1616.0127370357513,0,0,0,0,1
1621.7867619991302,0,0,0,0,1
1627.5503749847412,0,0,0,0,1
1633.3206150531769,0,0,0,0,1
1639.0869979858398,0,0,0,0,1
1644.9740989208221,0,0,0,0,1
1650.8222649097443,0,0,0,0,1
1656.6502509117126,0,0,0,0,1
1662.438127040863,0,0,0,0,1
1668.4124388694763,0,0,0,0,1
1674.2828390598297,0,0,0,0,1
1680.0548260211945,0,0,0,0,1
1685.818526983261,0,0,0,0,1
1691.6338670253754,0,0,0,0,1
1697.403939962387,0,0,0,0,1
1703.2842528820038,0,0,0,0,1
1709.2680020332336,0,0,0,0,1
1715.0384299755096,0,0,0,0,1
1720.7866580486298,0,0,0,0,1
1726.536041021347,0,0,0,0,1
1732.2866339683533,0,0,0,0,1
1738.0668230056763,0,0,0,0,1
1743.8200190067291,0,0,0,0,1
1749.554878950119,0,0,0,0,1
1755.3392889499664,0,0,0,0,1
1761.0919449329376,0,0,0,0,1
