      1 11 34 22.576573 11 34 22.576573 1000
      2 11 34 23.018880 11 34 23.018880 1000
      3 11 34 23.312424 11 34 23.312424 1000
      4 11 34 23.372764 11 34 23.372764 1000
      5 11 34 23.663107 11 34 23.663107 1000
      6 11 34 23.904077 11 34 23.904077 1000
      7 11 34 24.151023 11 34 24.151023 1000
      8 11 34 24.205282 11 34 24.205282 1000
      9 11 34 24.648668 11 34 24.648668 1000
     10 11 34 24.904534 11 34 24.904534 1000
     11 11 34 25.024337 11 34 25.024337 1000
     12 11 34 25.286388 11 34 25.286388 1000
     13 11 34 25.360393 11 34 25.360393 1000
     14 11 34 25.750041 11 34 25.750041 1000
     15 11 34 26.228682 11 34 26.228682 1000
     16 11 34 26.423647 11 34 26.423647 1000
     17 11 34 26.514969 11 34 26.514969 1000
     18 11 34 26.822344 11 34 26.822344 1000
     19 11 34 27.010636 11 34 27.010636 1000
     20 11 34 27.455477 11 34 27.455477 1000
     21 11 34 27.941887 11 34 27.941887 1000
     22 11 34 28.258344 11 34 28.258344 1000
     23 11 34 28.550903 11 34 28.550903 1000
     24 11 34 28.910089 11 34 28.910089 1000
     25 11 34 29.363083 11 34 29.363083 1000
     26 11 34 29.684035 11 34 29.684035 1000
     27 11 34 29.987976 11 34 29.987976 1000
     28 11 34 30.166392 11 34 30.166392 1000
     29 11 34 30.484204 11 34 30.484204 1000
     30 11 34 30.950895 11 34 30.950895 1000
     31 11 34 31.347982 11 34 31.347982 1000
     32 11 34 31.710915 11 34 31.710915 1000
     33 11 34 32.137747 11 34 32.137747 1000
     34 11 34 32.303530 11 34 32.303530 1000
     35 11 34 32.440387 11 34 32.440387 1000
     36 11 34 32.553548 11 34 32.553548 1000
     37 11 34 32.713181 11 34 32.713181 1000
     38 11 34 33.097008 11 34 33.097008 1000
     39 11 34 33.156165 11 34 33.156165 1000
     40 11 34 33.267137 11 34 33.267137 1000
     41 11 34 33.421926 11 34 33.421926 1000
     42 11 34 33.732621 11 34 33.732621 1000
     43 11 34 33.845103 11 34 33.845103 1000
     44 11 34 34.024100 11 34 34.024100 1000
     45 11 34 34.081634 11 34 34.081634 1000
     46 11 34 34.480659 11 34 34.480659 1000
     47 11 34 34.542238 11 34 34.542238 1000
     48 11 34 34.995475 11 34 34.995475 1000
     49 11 34 35.432147 11 34 35.432147 1000
     50 11 34 35.747243 11 34 35.747243 1000
     51 11 34 36.148626 11 34 36.148626 1000
     52 11 34 36.442596 11 34 36.442596 1000
     53 11 34 36.539349 11 34 36.539349 1000
     54 11 34 36.984152 11 34 36.984152 1000
     55 11 34 37.136598 11 34 37.136598 1000
     56 11 34 37.482982 11 34 37.482982 1000
     57 11 34 37.975866 11 34 37.975866 1000
     58 11 34 38.038240 11 34 38.038240 1000
     59 11 34 38.188989 11 34 38.188989 1000
     60 11 34 38.314414 11 34 38.314414 1000
     61 11 34 38.437104 11 34 38.437104 1000
     62 11 34 38.862802 11 34 38.862802 1000
     63 11 34 39.299590 11 34 39.299590 1000
     64 11 34 39.574849 11 34 39.574849 1000
