time,disconnect,reconnect,scanner_start,scanner_stop,scan_trigger
304.17781591415405,1,0,0,0,0
304.1800060272217,2,0,0,0,0
305.1840510368347,0,0,1,0,0
307.1875350475311,0,0,0,0,1
313.21932196617126,0,0,0,0,1
319.0067539215088,0,0,0,0,1
324.77027702331543,0,0,0,0,1
330.5583188533783,0,0,0,0,1
336.30391907691956,0,0,0,0,1
342.11551904678345,0,0,0,0,1
347.86641907691956,0,0,0,0,1
353.6750998497009,0,0,0,0,1
359.4185268878937,0,0,0,0,1
365.1726279258728,0,0,0,0,1
370.97924184799194,0,0,0,0,1
376.90001487731934,0,0,0,0,1
382.67520785331726,0,0,0,0,1
388.4187169075012,0,0,0,0,1
394.2238118648529,0,0,0,0,1
399.992604970932,0,0,0,0,1
405.7805850505829,0,0,0,0,1
411.5626389980316,0,0,0,0,1
417.31344985961914,0,0,0,0,1
423.0622489452362,0,0,0,0,1
428.81174993515015,0,0,0,0,1
434.56859707832336,0,0,0,0,1
440.3189640045166,0,0,0,0,1
446.13255190849304,0,0,0,0,1
452.49278593063354,0,0,0,0,1
458.64277505874634,0,0,0,0,1
464.398952960968,0,0,0,0,1
470.22167587280273,0,0,0,0,1
476.03013706207275,0,0,0,0,1
482.2360360622406,0,0,0,0,1
488.0025429725647,0,0,0,0,1
494.0791709423065,0,0,0,0,1
499.8550889492035,0,0,0,0,1
505.864492893219,0,0,0,0,1
511.60660696029663,0,0,0,0,1
517.4463360309601,0,0,0,0,1
523.3685779571533,0,0,0,0,1
529.2299580574036,0,0,0,0,1
535.1838090419769,0,0,0,0,1
540.9784588813782,0,0,0,0,1
546.7483580112457,0,0,0,0,1
552.9846060276031,0,0,0,0,1
559.2921760082245,0,0,0,0,1
565.1436488628387,0,0,0,0,1
571.4909229278564,0,0,0,0,1
577.3177800178528,0,0,0,0,1
583.0584619045258,0,0,0,0,1
588.8272099494934,0,0,0,0,1
594.8030259609222,0,0,0,0,1
600.6765539646149,0,0,0,0,1
606.6685030460358,0,0,0,0,1
612.4384710788727,0,0,0,0,1
618.2874100208282,0,0,0,0,1
624.11066198349,0,0,0,0,1
629.8709208965302,0,0,0,0,1
635.7441358566284,0,0,0,0,1
641.6313509941101,0,0,0,0,1
647.3786280155182,0,0,0,0,1
653.2271409034729,0,0,0,0,1
659.1004660129547,0,0,0,0,1
665.1237850189209,0,0,0,0,1
671.2119319438934,0,0,0,0,1
677.0048549175262,0,0,0,0,1
682.7799098491669,0,0,0,0,1
688.5621099472046,0,0,0,0,1
694.2943649291992,0,0,0,0,1
700.0790228843689,0,0,0,0,1
705.9508030414581,0,0,0,0,1
712.0474288463593,0,0,0,0,1
717.8343629837036,0,0,0,0,1
723.6031858921051,0,0,0,0,1
729.3641240596771,0,0,0,0,1
735.1189270019531,0,0,0,0,1
740.8888969421387,0,0,0,0,1
746.642499923706,0,0,0,0,1
752.3787529468536,0,0,0,0,1
758.1120960712433,0,0,0,0,1
763.9744808673859,0,0,0,0,1
769.7160680294037,0,0,0,0,1
775.4496669769287,0,0,0,0,1
781.3438329696655,0,0,0,0,1
787.1201739311218,0,0,0,0,1
792.9075620174408,0,0,0,0,1
799.3530430793762,0,0,0,0,1
805.126886844635,0,0,0,0,1
810.872878074646,0,0,0,0,1
816.652529001236,0,0,0,0,1
822.4822568893433,0,0,0,0,1
828.2807538509369,0,0,0,0,1
834.1198899745941,0,0,0,0,1
839.8913428783417,0,0,0,0,1
845.686450958252,0,0,0,0,1
851.4185700416565,0,0,0,0,1
857.1590368747711,0,0,0,0,1
862.9283769130707,0,0,0,0,1
868.6923170089722,0,0,0,0,1
874.9306809902191,0,0,0,0,1
880.678544998169,0,0,0,0,1
886.4675068855286,0,0,0,0,1
892.4954679012299,0,0,0,0,1
898.6630349159241,0,0,0,0,1
904.4139978885651,0,0,0,0,1
910.2088658809662,0,0,0,0,1
916.0465669631958,0,0,0,0,1
921.8399748802185,0,0,0,0,1
927.6037678718567,0,0,0,0,1
933.3469650745392,0,0,0,0,1
939.1188838481903,0,0,0,0,1
945.1943440437317,0,0,0,0,1
951.3364219665527,0,0,0,0,1
957.1159799098969,0,0,0,0,1
962.9038050174713,0,0,0,0,1
968.8820910453796,0,0,0,0,1
974.6469750404358,0,0,0,0,1
980.7743809223175,0,0,0,0,1
986.5373239517212,0,0,0,0,1
992.3128850460052,0,0,0,0,1
998.1199510097504,0,0,0,0,1
1003.9388899803162,0,0,0,0,1
1009.7325758934021,0,0,0,0,1
1015.4747400283813,0,0,0,0,1
1021.2196519374847,0,0,0,0,1
1026.9906768798828,0,0,0,0,1
1031.4946570396423,0,1,0,0,0
1032.7349100112915,0,0,0,0,1
1035.3135800361633,0,2,0,0,0
1035.313794851303,0,0,0,1,0
1270.1798360347748,1,0,0,0,0
1270.1827459335327,2,0,0,0,0
1271.1985518932343,0,0,1,0,0
1273.2122449874878,0,0,0,0,1
1279.00692486763,0,0,0,0,1
1285.1206998825073,0,0,0,0,1
1290.9345140457153,0,0,0,0,1
1296.7097878456116,0,0,0,0,1
1302.484032869339,0,0,0,0,1
1308.3185629844666,0,0,0,0,1
1314.1085288524628,0,0,0,0,1
1319.8798789978027,0,0,0,0,1
1325.6870889663696,0,0,0,0,1
1331.5454988479614,0,0,0,0,1
1337.5851159095764,0,0,0,0,1
1343.322844028473,0,0,0,0,1
1349.0552458763123,0,0,0,0,1
1354.8878479003906,0,0,0,0,1
1361.2879660129547,0,0,0,0,1
1367.7218658924103,0,0,0,0,1
1373.7253470420837,0,0,0,0,1
1379.4798650741577,0,0,0,0,1
1385.2431700229645,0,0,0,0,1
1391.2281470298767,0,0,0,0,1
1396.9876239299774,0,0,0,0,1
1403.7029378414154,0,0,0,0,1
1409.4679729938507,0,0,0,0,1
1415.264144897461,0,0,0,0,1
1421.9480030536652,0,0,0,0,1
1427.827488899231,0,0,0,0,1
1433.6826219558716,0,0,0,0,1
1439.7926218509674,0,0,0,0,1
1445.6306459903717,0,0,0,0,1
1451.4305429458618,0,0,0,0,1
1457.198371887207,0,0,0,0,1
1462.9877409934998,0,0,0,0,1
1468.7857608795166,0,0,0,0,1
1474.5469348430634,0,0,0,0,1
1480.514683008194,0,0,0,0,1
1486.3352589607239,0,0,0,0,1
1492.1051199436188,0,0,0,0,1
1497.9148750305176,0,0,0,0,1
1503.713700056076,0,0,0,0,1
1509.5077879428864,0,0,0,0,1
1515.5978770256042,0,0,0,0,1
1521.3622119426727,0,0,0,0,1
1527.139358997345,0,0,0,0,1
1532.9030900001526,0,0,0,0,1
1538.6854979991913,0,0,0,0,1
1545.4502840042114,0,0,0,0,1
1551.3234350681305,0,0,0,0,1
1557.0713970661163,0,0,0,0,1
1562.8633098602295,0,0,0,0,1
1569.6268129348755,0,0,0,0,1
1575.3872518539429,0,0,0,0,1
1581.1919519901276,0,0,0,0,1
1586.968894958496,0,0,0,0,1
1592.7589740753174,0,0,0,0,1
1598.5461008548737,0,0,0,0,1
1604.3068499565125,0,0,0,0,1
1610.059949874878,0,0,0,0,1
1615.9091079235077,0,0,0,0,1
1621.6769280433655,0,0,0,0,1
1627.4346828460693,0,0,0,0,1
1633.2065329551697,0,0,0,0,1
1638.9793610572815,0,0,0,0,1
1644.7950179576874,0,0,0,0,1
1650.5985610485077,0,0,0,0,1
1656.4263310432434,0,0,0,0,1
1662.2079019546509,0,0,0,0,1
1668.1348099708557,0,0,0,0,1
1674.0585598945618,0,0,0,0,1
1679.8387100696564,0,0,0,0,1
1685.614583015442,0,0,0,0,1
1691.4028010368347,0,0,0,0,1
1697.1614918708801,0,0,0,0,1
1703.0504989624023,0,0,0,0,1
1709.0462729930878,0,0,0,0,1
1714.8110649585724,0,0,0,0,1
1720.5468518733978,0,0,0,0,1
1726.311558008194,0,0,0,0,1
1732.070473909378,0,0,0,0,1
1737.8546650409698,0,0,0,0,1
1743.5932960510254,0,0,0,0,1
1749.334457874298,0,0,0,0,1
1755.086842060089,0,0,0,0,1
1760.8425240516663,0,0,0,0,1
