time,SSID,signal,signal_avg,rx_bitrate,tx_bitrate
6.9016029834747314,ap1-ssid,-83.0,-83.0,NaN,1.0 MBit/s
7.97583794593811,ap1-ssid,-86.0,-84.5,NaN,1.0 MBit/s
9.0088529586792,ap1-ssid,-80.0,-83.0,NaN,1.0 MBit/s
10.021410942077637,ap1-ssid,-81.0,-82.5,NaN,1.0 MBit/s
11.029397010803223,ap1-ssid,-84.0,-82.8,NaN,1.0 MBit/s
12.042377948760986,ap1-ssid,-77.0,-81.83333333333333,NaN,1.0 MBit/s
13.04562497138977,ap1-ssid,-88.0,-82.71428571428571,NaN,1.0 MBit/s
14.054760932922363,ap1-ssid,-79.0,-82.25,NaN,1.0 MBit/s
15.05730390548706,ap1-ssid,-87.0,-82.77777777777777,11.0 MBit/s,1.0 MBit/s
16.06101107597351,ap1-ssid,-83.0,-82.8,11.0 MBit/s,1.0 MBit/s
17.064252853393555,ap1-ssid,-82.0,-82.7,11.0 MBit/s,1.0 MBit/s
18.07000494003296,ap1-ssid,-89.0,-83.0,11.0 MBit/s,1.0 MBit/s
19.076705932617188,ap1-ssid,-84.0,-83.4,11.0 MBit/s,1.0 MBit/s
20.079473972320557,ap1-ssid,-84.0,-83.7,11.0 MBit/s,1.0 MBit/s
21.081897974014282,ap1-ssid,-84.0,-83.7,11.0 MBit/s,18.0 MBit/s
22.084763050079346,ap1-ssid,-81.0,-84.1,11.0 MBit/s,18.0 MBit/s
23.08791494369507,ap1-ssid,-81.0,-83.4,11.0 MBit/s,18.0 MBit/s
24.091175079345703,ap1-ssid,-80.0,-83.5,11.0 MBit/s,18.0 MBit/s
25.095099925994873,ap1-ssid,-85.0,-83.3,11.0 MBit/s,18.0 MBit/s
26.09805393218994,ap1-ssid,-85.0,-83.5,11.0 MBit/s,18.0 MBit/s
27.101639986038208,ap1-ssid,-84.0,-83.7,11.0 MBit/s,18.0 MBit/s
28.106162071228027,ap1-ssid,-80.0,-82.8,11.0 MBit/s,18.0 MBit/s
29.110965967178345,ap1-ssid,-77.0,-82.1,11.0 MBit/s,11.0 MBit/s
30.114707946777344,ap1-ssid,-78.0,-81.5,11.0 MBit/s,11.0 MBit/s
31.118918895721436,ap1-ssid,-78.0,-80.9,11.0 MBit/s,11.0 MBit/s
32.12429594993591,ap1-ssid,-87.0,-81.5,11.0 MBit/s,11.0 MBit/s
33.128907918930054,ap1-ssid,-83.0,-81.7,11.0 MBit/s,11.0 MBit/s
